19,-0.1103516,-0.1103516,-0.1154785,-0.1053467,-0.1154785,-0.1053467,0,0.0001551211,0,0,-0.000139907,0,0
20,-0.1125488,-0.1125488,-0.1175537,-0.1072998,-0.1175537,-0.1072998,0,0.0001538508,0,0,-0.0001354963,0,0
21,-0.1070557,-0.1070557,-0.1120605,-0.1021729,-0.1120605,-0.1021729,0,0.0001525991,0,0,-0.000137046,0,0
22,-0.09655762,-0.09655762,-0.1015625,-0.09155273,-0.1015625,-0.09155273,0,0.0001513213,0,0,-0.0001385212,0,0
23,-0.107666,-0.107666,-0.1123047,-0.1029053,-0.1123047,-0.1029053,0,0.0001499727,0,0,-0.000146091,0,0
24,-0.09472656,-0.09472656,-0.09936523,-0.09008789,-0.09936523,-0.09008789,0,0.0001486018,0,0,-0.0001507699,0,0
25,-0.09521484,-0.09521484,-0.09985352,-0.09069824,-0.09985352,-0.09069824,0,0.0001471564,0,0,-0.0001540929,0,0
26,-0.09106445,-0.09106445,-0.09545898,-0.08666992,-0.09545898,-0.08666992,0,0.00014567,0,0,-0.0001612157,0,0
27,-0.0871582,-0.0871582,-0.09155273,-0.08288574,-0.09155273,-0.08288574,0,0.0001441129,0,0,-0.0001658201,0,0
28,-0.08300781,-0.08300781,-0.0871582,-0.07873535,-0.0871582,-0.07873535,0,0.0001425147,0,0,-0.0001689643,0,0
29,-0.08679199,-0.08679199,-0.09082031,-0.08276367,-0.09082031,-0.08276367,0,0.0001408346,0,0,-0.0001796186,0,0
30,-0.08459473,-0.08459473,-0.08862305,-0.08068848,-0.08862305,-0.08068848,0,0.0001391135,0,0,-0.0001823455,0,0
31,-0.08190918,-0.08190918,-0.08569336,-0.078125,-0.08569336,-0.078125,0,0.0001373179,0,0,-0.0001918525,0,0
32,-0.07116699,-0.07116699,-0.07495117,-0.06738281,-0.07495117,-0.06738281,0,0.0001354665,0,0,-0.0001936853,0,0
33,-0.07714844,-0.07714844,-0.08068848,-0.07336426,-0.08068848,-0.07336426,0,0.0001335554,0,0,-0.0001995564,0,0
34,-0.07666016,-0.07666016,-0.0802002,-0.07324219,-0.0802002,-0.07324219,0,0.0001315922,0,0,-0.000207141,0,0
35,-0.06787109,-0.06787109,-0.07128906,-0.06445312,-0.07128906,-0.06445312,0,0.0001295917,0,0,-0.0002078265,0,0
36,-0.07226562,-0.07226562,-0.07568359,-0.06884766,-0.07568359,-0.06884766,0,0.0001275241,0,0,-0.0002169609,0,0
37,-0.05664062,-0.05664062,-0.05981445,-0.05334473,-0.05981445,-0.05334473,0,0.0001254231,0,0,-0.0002167672,0,0
38,-0.06713867,-0.06713867,-0.07043457,-0.06396484,-0.07043457,-0.06396484,0,0.0001232699,0,0,-0.0002207756,0,0
39,-0.0625,-0.0625,-0.06555176,-0.05932617,-0.06555176,-0.05932617,0,0.0001210943,0,0,-0.0002259463,0,0
40,-0.06311035,-0.06311035,-0.06616211,-0.06018066,-0.06616211,-0.06018066,0,0.0001188628,0,0,-0.0002306253,0,0
41,-0.0682373,-0.0682373,-0.07128906,-0.06530762,-0.07128906,-0.06530762,0,0.0001165979,0,0,-0.0002346188,0,0
42,-0.05639648,-0.05639648,-0.0592041,-0.05358887,-0.0592041,-0.05358887,0,0.0001142919,0,0,-0.000240624,0,0
43,-0.05615234,-0.05615234,-0.05895996,-0.05322266,-0.05895996,-0.05322266,0,0.0001119412,0,0,-0.0002387911,0,0
44,-0.05883789,-0.05883789,-0.06152344,-0.05603027,-0.06152344,-0.05603027,0,0.0001095869,0,0,-0.0002410263,0,0
45,-0.05639648,-0.05639648,-0.05908203,-0.05383301,-0.05908203,-0.05383301,0,0.0001071841,0,0,-0.0002504736,0,0
46,-0.05871582,-0.05871582,-0.06140137,-0.05615234,-0.06140137,-0.05615234,0,0.0001047403,0,0,-0.0002489388,0,0
47,-0.05078125,-0.05078125,-0.05334473,-0.04821777,-0.05334473,-0.04821777,0,0.0001022927,0,0,-0.0002525002,0,0
48,-0.05615234,-0.05615234,-0.05859375,-0.05358887,-0.05859375,-0.05358887,0,9.980798e-05,0,0,-0.0002529621,0,0
49,-0.04907227,-0.04907227,-0.05151367,-0.04663086,-0.05151367,-0.04663086,0,9.731576e-05,0,0,-0.0002562553,0,0
50,-0.05078125,-0.05078125,-0.05322266,-0.04833984,-0.05322266,-0.04833984,0,9.478629e-05,0,0,-0.0002581924,0,0
51,-0.0435791,-0.0435791,-0.04589844,-0.04125977,-0.04589844,-0.04125977,0,9.224564e-05,0,0,-0.0002593398,0,0
52,-0.04833984,-0.04833984,-0.05065918,-0.04614258,-0.05065918,-0.04614258,0,8.967146e-05,0,0,-0.0002612919,0,0
53,-0.04919434,-0.04919434,-0.0513916,-0.046875,-0.0513916,-0.046875,0,8.710474e-05,0,0,-0.0002617985,0,0
54,-0.04626465,-0.04626465,-0.04846191,-0.04406738,-0.04846191,-0.04406738,0,8.452311e-05,0,0,-0.0002639294,0,0
55,-0.05102539,-0.05102539,-0.05310059,-0.04882812,-0.05310059,-0.04882812,0,8.190796e-05,0,0,-0.0002669245,0,0
56,-0.04589844,-0.04589844,-0.0480957,-0.04382324,-0.0480957,-0.04382324,0,7.929653e-05,0,0,-0.0002670586,0,0
57,-0.04296875,-0.04296875,-0.04492188,-0.04089355,-0.04492188,-0.04089355,0,7.665902e-05,0,0,-0.0002689958,0,0
58,-0.03857422,-0.03857422,-0.04077148,-0.03662109,-0.04077148,-0.03662109,0,7.401779e-05,0,0,-0.0002669543,0,0
59,-0.04040527,-0.04040527,-0.0423584,-0.03845215,-0.0423584,-0.03845215,0,7.135421e-05,0,0,-0.0002713352,0,0
60,-0.0489502,-0.0489502,-0.05078125,-0.04699707,-0.05078125,-0.04699707,0,6.867573e-05,0,0,-0.0002716631,0,0
61,-0.03845215,-0.03845215,-0.0402832,-0.03649902,-0.0402832,-0.03649902,0,6.601214e-05,0,0,-0.0002727509,0,0
62,-0.04467773,-0.04467773,-0.04663086,-0.04284668,-0.04663086,-0.04284668,0,6.333366e-05,0,0,-0.0002698004,0,0
63,-0.03796387,-0.03796387,-0.03991699,-0.03613281,-0.03991699,-0.03613281,0,6.067008e-05,0,0,-0.0002718568,0,0
64,-0.03564453,-0.03564453,-0.03735352,-0.03381348,-0.03735352,-0.03381348,0,5.799904e-05,0,0,-0.0002693683,0,0
65,-0.04223633,-0.04223633,-0.04394531,-0.04040527,-0.04394531,-0.04040527,0,5.530939e-05,0,0,-0.0002745539,0,0
66,-0.03515625,-0.03515625,-0.0369873,-0.03356934,-0.0369873,-0.03356934,0,5.261227e-05,0,0,-0.00027363,0,0
67,-0.03417969,-0.03417969,-0.0357666,-0.03234863,-0.0357666,-0.03234863,0,4.992634e-05,0,0,-0.0002701133,0,0
68,-0.03356934,-0.03356934,-0.03540039,-0.03186035,-0.03540039,-0.03186035,0,4.725903e-05,0,0,-0.0002682209,0,0
69,-0.03369141,-0.03369141,-0.03540039,-0.03210449,-0.03540039,-0.03210449,0,4.458055e-05,0,0,-0.0002731532,0,0
70,-0.04064941,-0.04064941,-0.04223633,-0.03894043,-0.04223633,-0.03894043,0,4.187599e-05,0,0,-0.0002736747,0,0
71,-0.03503418,-0.03503418,-0.03662109,-0.03344727,-0.03662109,-0.03344727,0,3.919378e-05,0,0,-0.0002724528,0,0
72,-0.03735352,-0.03735352,-0.03881836,-0.03588867,-0.03881836,-0.03588867,0,3.651157e-05,0,0,-0.0002702475,0,0
73,-0.03820801,-0.03820801,-0.03979492,-0.03662109,-0.03979492,-0.03662109,0,3.384426e-05,0,0,-0.0002722889,0,0
74,-0.02807617,-0.02807617,-0.02966309,-0.02661133,-0.02966309,-0.02661133,0,3.117695e-05,0,0,-0.0002691597,0,0
75,-0.0279541,-0.0279541,-0.02941895,-0.02636719,-0.02941895,-0.02636719,0,2.850965e-05,0,0,-0.0002682805,0,0
76,-0.03771973,-0.03771973,-0.03930664,-0.03625488,-0.03930664,-0.03625488,0,2.583861e-05,0,0,-0.0002696514,0,0
77,-0.0345459,-0.0345459,-0.03588867,-0.03308105,-0.03588867,-0.03308105,0,2.318993e-05,0,0,-0.0002691448,0,0
78,-0.03515625,-0.03515625,-0.03662109,-0.03369141,-0.03662109,-0.03369141,0,2.05338e-05,0,0,-0.0002699047,0,0
79,-0.02380371,-0.02380371,-0.02514648,-0.02246094,-0.02514648,-0.02246094,0,1.787767e-05,0,0,-0.0002685934,0,0
80,-0.03295898,-0.03295898,-0.03430176,-0.03149414,-0.03430176,-0.03149414,0,1.521781e-05,0,0,-0.0002667308,0,0
81,-0.0324707,-0.0324707,-0.03381348,-0.03112793,-0.03381348,-0.03112793,0,1.258776e-05,0,0,-0.0002660453,0,0
82,-0.03405762,-0.03405762,-0.03540039,-0.03271484,-0.03540039,-0.03271484,0,9.961426e-06,0,0,-0.0002659857,0,0
83,-0.02722168,-0.02722168,-0.02856445,-0.02600098,-0.02856445,-0.02600098,0,7.338822e-06,0,0,-0.0002671629,0,0
84,-0.02478027,-0.02478027,-0.02612305,-0.0234375,-0.02612305,-0.0234375,0,4.712492e-06,0,0,-0.0002632141,0,0
85,-0.0255127,-0.0255127,-0.0267334,-0.02416992,-0.0267334,-0.02416992,0,2.11224e-06,0,0,-0.0002599955,0,0
86,-0.02856445,-0.02856445,-0.02990723,-0.02734375,-0.02990723,-0.02734375,0,-4.656613e-07,0,0,-0.0002598912,0,0
87,-0.03369141,-0.03369141,-0.03491211,-0.0324707,-0.03491211,-0.0324707,0,-3.047287e-06,0,0,-0.000261724,0,0
88,-0.03088379,-0.03088379,-0.03210449,-0.02966309,-0.03210449,-0.02966309,0,-5.625188e-06,0,0,-0.0002631992,0,0
89,-0.02954102,-0.02954102,-0.03076172,-0.02832031,-0.03076172,-0.02832031,0,-8.203089e-06,0,0,-0.0002589226,0,0
90,-0.02514648,-0.02514648,-0.02624512,-0.02392578,-0.02624512,-0.02392578,0,-1.075491e-05,0,0,-0.0002582669,0,0
91,-0.0246582,-0.0246582,-0.02587891,-0.0234375,-0.02587891,-0.0234375,0,-1.329184e-05,0,0,-0.0002538711,0,0
92,-0.0267334,-0.0267334,-0.0279541,-0.02575684,-0.0279541,-0.02575684,0,-1.583621e-05,0,0,-0.0002586693,0,0
93,-0.02929688,-0.02929688,-0.03051758,-0.02807617,-0.03051758,-0.02807617,0,-1.836568e-05,0,0,-0.0002539158,0,0
94,-0.02026367,-0.02026367,-0.0213623,-0.01904297,-0.0213623,-0.01904297,0,-2.08579e-05,0,0,-0.0002510846,0,0
95,-0.0234375,-0.0234375,-0.02441406,-0.02233887,-0.02441406,-0.02233887,0,-2.337247e-05,0,0,-0.0002533346,0,0
96,-0.02246094,-0.02246094,-0.02368164,-0.0213623,-0.02368164,-0.0213623,0,-2.584234e-05,0,0,-0.0002465993,0,0
97,-0.02709961,-0.02709961,-0.02807617,-0.02600098,-0.02807617,-0.02600098,0,-2.831966e-05,0,0,-0.0002512485,0,0
98,-0.02880859,-0.02880859,-0.0300293,-0.02770996,-0.0300293,-0.02770996,0,-3.077462e-05,0,0,-0.0002466589,0,0
99,-0.02001953,-0.02001953,-0.02099609,-0.01904297,-0.02099609,-0.01904297,0,-3.321469e-05,0,0,-0.0002480298,0,0
100,-0.02563477,-0.02563477,-0.02661133,-0.0246582,-0.02661133,-0.0246582,0,-3.566593e-05,0,0,-0.0002457947,0,0
101,-0.02429199,-0.02429199,-0.02539062,-0.02319336,-0.02539062,-0.02319336,0,-3.808364e-05,0,0,-0.0002443045,0,0
102,-0.02258301,-0.02258301,-0.02355957,-0.02148438,-0.02355957,-0.02148438,0,-4.049763e-05,0,0,-0.0002424717,0,0
103,-0.02319336,-0.02319336,-0.02429199,-0.02233887,-0.02429199,-0.02233887,0,-4.290044e-05,0,0,-0.0002425164,0,0
104,-0.02209473,-0.02209473,-0.02294922,-0.02111816,-0.02294922,-0.02111816,0,-4.529208e-05,0,0,-0.0002412349,0,0
105,-0.01867676,-0.01867676,-0.01965332,-0.01757812,-0.01965332,-0.01757812,0,-4.765391e-05,0,0,-0.0002359599,0,0
106,-0.03039551,-0.03039551,-0.03137207,-0.02941895,-0.03137207,-0.02941895,0,-5.00083e-05,0,0,-0.0002368391,0,0
107,-0.02404785,-0.02404785,-0.02502441,-0.02319336,-0.02502441,-0.02319336,0,-5.23366e-05,0,0,-0.0002379864,0,0
108,-0.01757812,-0.01757812,-0.01855469,-0.01660156,-0.01855469,-0.01660156,0,-5.465746e-05,0,0,-0.0002321005,0,0
109,-0.02587891,-0.02587891,-0.0267334,-0.02502441,-0.0267334,-0.02502441,0,-5.698577e-05,0,0,-0.0002354532,0,0
110,-0.01831055,-0.01831055,-0.01916504,-0.01733398,-0.01916504,-0.01733398,0,-5.929917e-05,0,0,-0.0002342463,0,0
111,-0.01660156,-0.01660156,-0.01757812,-0.015625,-0.01757812,-0.015625,0,-6.157905e-05,0,0,-0.0002249479,0,0
112,-0.01708984,-0.01708984,-0.01794434,-0.01623535,-0.01794434,-0.01623535,0,-6.383657e-05,0,0,-0.0002280176,0,0
113,-0.02416992,-0.02416992,-0.02514648,-0.02331543,-0.02514648,-0.02331543,0,-6.611273e-05,0,0,-0.0002302527,0,0
114,-0.01843262,-0.01843262,-0.01928711,-0.01757812,-0.01928711,-0.01757812,0,-6.83479e-05,0,0,-0.0002230704,0,0
115,-0.02453613,-0.02453613,-0.02539062,-0.02368164,-0.02539062,-0.02368164,0,-7.056817e-05,0,0,-0.0002243668,0,0
116,-0.01879883,-0.01879883,-0.01965332,-0.01806641,-0.01965332,-0.01806641,0,-7.2781e-05,0,0,-0.000223875,0,0
117,-0.02441406,-0.02441406,-0.02514648,-0.0234375,-0.02514648,-0.0234375,0,-7.499382e-05,0,0,-0.0002234578,0,0
118,-0.01416016,-0.01416016,-0.01501465,-0.01342773,-0.01501465,-0.01342773,0,-7.717311e-05,0,0,-0.0002190024,0,0
119,-0.01989746,-0.01989746,-0.02075195,-0.01904297,-0.02075195,-0.01904297,0,-7.935613e-05,0,0,-0.0002187192,0,0
120,-0.01696777,-0.01696777,-0.01782227,-0.01611328,-0.01782227,-0.01611328,0,-8.148327e-05,0,0,-0.0002115369,0,0
121,-0.02404785,-0.02404785,-0.02478027,-0.02331543,-0.02478027,-0.02331543,0,-8.363277e-05,0,0,-0.0002205968,0,0
122,-0.01782227,-0.01782227,-0.01867676,-0.01708984,-0.01867676,-0.01708984,0,-8.575246e-05,0,0,-0.0002108961,0,0
123,-0.01672363,-0.01672363,-0.01733398,-0.01586914,-0.01733398,-0.01586914,0,-8.785352e-05,0,0,-0.0002119094,0,0
124,-0.01611328,-0.01611328,-0.01696777,-0.01538086,-0.01696777,-0.01538086,0,-8.994341e-05,0,0,-0.000210613,0,0
125,-0.015625,-0.015625,-0.01635742,-0.01477051,-0.01635742,-0.01477051,0,-9.20184e-05,0,0,-0.0002066046,0,0
126,-0.01586914,-0.01586914,-0.01672363,-0.01513672,-0.01672363,-0.01513672,0,-9.407476e-05,0,0,-0.0002075434,0,0
127,-0.02294922,-0.02294922,-0.02355957,-0.0222168,-0.02355957,-0.0222168,0,-9.613857e-05,0,0,-0.0002071261,0,0
128,-0.0177002,-0.0177002,-0.01843262,-0.01708984,-0.01843262,-0.01708984,0,-9.81614e-05,0,0,-0.000204578,0,0
129,-0.0189209,-0.0189209,-0.01965332,-0.01818848,-0.01965332,-0.01818848,0,-0.0001001656,0,0,-0.0002008379,0,0
130,-0.01391602,-0.01391602,-0.01452637,-0.01306152,-0.01452637,-0.01306152,0,-0.0001021586,0,0,-0.0002024323,0,0
131,-0.01452637,-0.01452637,-0.01538086,-0.01391602,-0.01538086,-0.01391602,0,-0.0001041479,0,0,-0.0001969784,0,0
132,-0.01525879,-0.01525879,-0.01599121,-0.01464844,-0.01599121,-0.01464844,0,-0.0001061037,0,0,-0.0001970977,0,0
133,-0.02246094,-0.02246094,-0.02319336,-0.02172852,-0.02319336,-0.02172852,0,-0.0001080595,0,0,-0.0001967698,0,0
134,-0.01330566,-0.01330566,-0.01379395,-0.01269531,-0.01379395,-0.01269531,0,-0.0001099966,0,0,-0.0001969635,0,0
135,-0.01867676,-0.01867676,-0.01940918,-0.01806641,-0.01940918,-0.01806641,0,-0.0001119263,0,0,-0.0001919121,0,0
136,-0.01611328,-0.01611328,-0.0168457,-0.01538086,-0.0168457,-0.01538086,0,-0.0001138188,0,0,-0.0001909733,0,0
137,-0.01538086,-0.01538086,-0.01599121,-0.01477051,-0.01599121,-0.01477051,0,-0.0001157038,0,0,-0.0001899004,0,0
138,-0.01513672,-0.01513672,-0.01574707,-0.01452637,-0.01574707,-0.01452637,0,-0.0001175813,0,0,-0.0001890212,0,0
139,-0.01501465,-0.01501465,-0.015625,-0.01428223,-0.015625,-0.01428223,0,-0.0001194403,0,0,-0.0001860857,0,0
140,-0.01489258,-0.01489258,-0.01550293,-0.01428223,-0.01550293,-0.01428223,0,-0.0001212843,0,0,-0.0001854002,0,0
141,-0.009155273,-0.009155273,-0.009765625,-0.008544922,-0.009765625,-0.008544922,0,-0.0001231059,0,0,-0.0001821071,0,0
142,-0.01867676,-0.01867676,-0.01928711,-0.01806641,-0.01928711,-0.01806641,0,-0.0001249053,0,0,-0.0001787096,0,0
143,-0.01623535,-0.01623535,-0.0168457,-0.015625,-0.0168457,-0.015625,0,-0.0001266822,0,0,-0.0001821667,0,0
144,-0.01513672,-0.01513672,-0.015625,-0.0144043,-0.015625,-0.0144043,0,-0.0001284778,0,0,-0.0001803488,0,0
145,-0.01025391,-0.01025391,-0.01098633,-0.009643555,-0.01098633,-0.009643555,0,-0.0001302324,0,0,-0.0001739413,0,0
146,-0.01220703,-0.01220703,-0.01269531,-0.01159668,-0.01269531,-0.01159668,0,-0.0001319721,0,0,-0.0001749098,0,0
147,-0.01513672,-0.01513672,-0.01586914,-0.01464844,-0.01586914,-0.01464844,0,-0.0001337007,0,0,-0.0001732707,0,0
148,-0.01477051,-0.01477051,-0.01525879,-0.01416016,-0.01525879,-0.01416016,0,-0.0001354069,0,0,-0.0001716167,0,0
149,-0.0189209,-0.0189209,-0.01940918,-0.01843262,-0.01940918,-0.01843262,0,-0.0001371093,0,0,-0.0001723319,0,0
150,-0.007080078,-0.007080078,-0.0078125,-0.006591797,-0.0078125,-0.006591797,0,-0.0001387782,0,0,-0.0001674742,0,0
151,-0.01635742,-0.01635742,-0.0168457,-0.01574707,-0.0168457,-0.01574707,0,-0.0001404397,0,0,-0.0001647472,0,0
152,-0.01525879,-0.01525879,-0.01586914,-0.01477051,-0.01586914,-0.01477051,0,-0.0001420863,0,0,-0.0001688153,0,0
153,-0.0144043,-0.0144043,-0.01489258,-0.01379395,-0.01489258,-0.01379395,0,-0.0001437366,0,0,-0.0001644939,0,0
154,-0.01428223,-0.01428223,-0.01477051,-0.01379395,-0.01477051,-0.01379395,0,-0.0001453497,0,0,-0.0001618862,0,0
155,-0.01135254,-0.01135254,-0.01184082,-0.01086426,-0.01184082,-0.01086426,0,-0.0001469515,0,0,-0.0001628101,0,0
156,-0.007568359,-0.007568359,-0.008056641,-0.006958008,-0.008056641,-0.006958008,0,-0.0001485422,0,0,-0.0001571625,0,0
157,-0.0123291,-0.0123291,-0.01281738,-0.01184082,-0.01281738,-0.01184082,0,-0.0001501068,0,0,-0.0001561344,0,0
158,-0.01477051,-0.01477051,-0.01538086,-0.01428223,-0.01538086,-0.01428223,0,-0.0001516454,0,0,-0.0001546741,0,0
159,-0.01452637,-0.01452637,-0.01501465,-0.01403809,-0.01501465,-0.01403809,0,-0.0001531914,0,0,-0.0001576841,0,0
160,-0.01086426,-0.01086426,-0.01135254,-0.01037598,-0.01135254,-0.01037598,0,-0.0001547188,0,0,-0.0001517683,0,0
161,-0.01611328,-0.01611328,-0.01647949,-0.015625,-0.01647949,-0.015625,0,-0.0001562238,0,0,-0.0001518279,0,0
162,-0.01159668,-0.01159668,-0.01220703,-0.01123047,-0.01220703,-0.01123047,0,-0.0001577139,0,0,-0.0001509041,0,0
163,-0.01306152,-0.01306152,-0.0135498,-0.01257324,-0.0135498,-0.01257324,0,-0.0001591928,0,0,-0.0001475215,0,0
164,-0.009399414,-0.009399414,-0.009887695,-0.008911133,-0.009887695,-0.008911133,0,-0.0001606494,0,0,-0.000147596,0,0
165,-0.01245117,-0.01245117,-0.01269531,-0.01184082,-0.01269531,-0.01184082,0,-0.000162106,0,0,-0.0001448542,0,0
166,-0.009155273,-0.009155273,-0.009765625,-0.008789062,-0.009765625,-0.008789062,0,-0.0001635402,0,0,-0.0001446456,0,0
167,-0.00793457,-0.00793457,-0.008300781,-0.007446289,-0.008300781,-0.007446289,0,-0.0001649559,0,0,-0.0001401007,0,0
168,-0.01757812,-0.01757812,-0.01806641,-0.01721191,-0.01806641,-0.01721191,0,-0.0001663566,0,0,-0.0001415163,0,0
169,-0.01049805,-0.01049805,-0.01098633,-0.01013184,-0.01098633,-0.01013184,0,-0.0001677275,0,0,-0.0001387894,0,0
170,-0.009887695,-0.009887695,-0.01025391,-0.009399414,-0.01025391,-0.009399414,0,-0.0001691021,0,0,-0.0001377612,0,0
171,-0.0078125,-0.0078125,-0.008300781,-0.007324219,-0.008300781,-0.007324219,0,-0.0001704432,0,0,-0.000132829,0,0
172,-0.01623535,-0.01623535,-0.01660156,-0.01586914,-0.01660156,-0.01586914,0,-0.0001717769,0,0,-0.0001339763,0,0
173,-0.005981445,-0.005981445,-0.006347656,-0.005615234,-0.006347656,-0.005615234,0,-0.0001730956,0,0,-0.0001363307,0,0
174,-0.01513672,-0.01513672,-0.015625,-0.01464844,-0.015625,-0.01464844,0,-0.0001744255,0,0,-0.0001294762,0,0
175,-0.006958008,-0.006958008,-0.007324219,-0.006591797,-0.007324219,-0.006591797,0,-0.0001757033,0,0,-0.000130862,0,0
176,-0.006958008,-0.006958008,-0.007446289,-0.006591797,-0.007446289,-0.006591797,0,-0.0001769811,0,0,-0.0001253635,0,0
177,-0.01586914,-0.01586914,-0.01623535,-0.01538086,-0.01623535,-0.01538086,0,-0.0001782402,0,0,-0.000127092,0,0
178,-0.005737305,-0.005737305,-0.006103516,-0.005371094,-0.006103516,-0.005371094,0,-0.0001794882,0,0,-0.0001275837,0,0
179,-0.00793457,-0.00793457,-0.008300781,-0.007568359,-0.008300781,-0.007568359,0,-0.0001807325,0,0,-0.0001213998,0,0
180,-0.01599121,-0.01599121,-0.01635742,-0.01550293,-0.01635742,-0.01550293,0,-0.0001819395,0,0,-0.0001220256,0,0
181,-0.01098633,-0.01098633,-0.01135254,-0.01062012,-0.01135254,-0.01062012,0,-0.0001831241,0,0,-0.0001192987,0,0
182,-0.008300781,-0.008300781,-0.008666992,-0.00793457,-0.008666992,-0.00793457,0,-0.0001842976,0,0,-0.0001189858,0,0
183,-0.008789062,-0.008789062,-0.009155273,-0.008422852,-0.009155273,-0.008422852,0,-0.0001854822,0,0,-0.0001187921,0,0
184,-0.01159668,-0.01159668,-0.01196289,-0.01123047,-0.01196289,-0.01123047,0,-0.000186637,0,0,-0.0001150817,0,0
185,-0.004394531,-0.004394531,-0.004760742,-0.004150391,-0.004760742,-0.004150391,0,-0.0001877807,0,0,-0.0001167059,0,0
186,-0.005981445,-0.005981445,-0.006347656,-0.005493164,-0.006347656,-0.005493164,0,-0.0001889169,0,0,-0.0001100451,0,0
187,-0.01220703,-0.01220703,-0.01257324,-0.01184082,-0.01257324,-0.01184082,0,-0.0001900084,0,0,-0.000108853,0,0
188,-0.004516602,-0.004516602,-0.004882812,-0.004272461,-0.004882812,-0.004272461,0,-0.0001910888,0,0,-0.0001109689,0,0
189,-0.01171875,-0.01171875,-0.01208496,-0.01135254,-0.01208496,-0.01135254,0,-0.0001921766,0,0,-0.0001067519,0,0
190,-0.01269531,-0.01269531,-0.01306152,-0.01245117,-0.01306152,-0.01245117,0,-0.0001932383,0,0,-0.0001091957,0,0
191,-0.004150391,-0.004150391,-0.004516602,-0.00378418,-0.004516602,-0.00378418,0,-0.0001942813,0,0,-0.0001034588,0,0
192,-0.007568359,-0.007568359,-0.0078125,-0.007202148,-0.0078125,-0.007202148,0,-0.0001953244,0,0,-0.0001049638,0,0
193,-0.01550293,-0.01550293,-0.01586914,-0.01513672,-0.01586914,-0.01513672,0,-0.0001963601,0,0,-0.0001036376,0,0
194,-0.005249023,-0.005249023,-0.005493164,-0.004882812,-0.005493164,-0.004882812,0,-0.0001973696,0,0,-0.0001030564,0,0
195,-0.007202148,-0.007202148,-0.00769043,-0.007080078,-0.00769043,-0.007080078,0,-0.0001983643,0,0,-9.652972e-05,0,0
196,-0.008300781,-0.008300781,-0.008544922,-0.0078125,-0.008544922,-0.0078125,0,-0.0001993179,0,0,-9.617209e-05,0,0
197,-0.01159668,-0.01159668,-0.01196289,-0.01135254,-0.01196289,-0.01135254,0,-0.0002002791,0,0,-9.827316e-05,0,0
198,-0.005004883,-0.005004883,-0.005249023,-0.004638672,-0.005249023,-0.004638672,0,-0.0002012216,0,0,-9.325147e-05,0,0
199,-0.01062012,-0.01062012,-0.01086426,-0.01037598,-0.01086426,-0.01037598,0,-0.0002021678,0,0,-9.62019e-05,0,0
200,-0.003295898,-0.003295898,-0.003662109,-0.003051758,-0.003662109,-0.003051758,0,-0.0002030805,0,0,-9.046495e-05,0,0
