time,P,Q,R,Phi,Theta,Psi,U,V,W,X,Y,Z,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,THR1,THR2,THR3,TJR4,THR5,THR6,Phi_cmd,Theta_cmd,Psi_cmd,Alt_cmd,X_cmd,Y_cmd,Ax,Ay,Az,Fault_M1,Fault_M2,Fault_M3,Fault_M4,Fault_M5,Fault_M6
16.77,0.012760248,0.0043983968,-0.0030626374,-0.00013912029,-0.00076445549,0.061596365,-3.991188,0.26776727,-0.026347683,-3.0682434,20.003849,3.0070965,3361.7703,3355.4971,3359.7761,3354.526,3360.7992,3356.5202,29.603523,29.525677,29.578777,29.513626,29.591472,29.538372,0.0044797905,-0.0032376421,0,3,-7.08,20,0.0060227041,0.0065392228,9.8376548,1,1,1,1,1,1
16.78,0.011465734,0.0033472129,-0.0043556879,-7.1392101e-05,-0.00077921719,0.061505743,-3.9912883,0.26741411,-0.026091852,-3.1082446,20.004065,3.0068032,3361.5094,3355.5505,3359.844,3354.7958,3360.7547,3356.4611,29.600285,29.526339,29.579619,29.516973,29.590919,29.537639,0.0044301895,-0.0031983574,0,3,-7.12,20,0.0048637475,0.005384017,9.8364406,1,1,1,1,1,1
16.79,0.0021971775,-0.0056702764,-0.013562444,-5.4031592e-06,-0.00079323993,0.061413713,-3.9913904,0.26704882,-0.025838055,-3.1482465,20.00428,3.0065121,3359.3879,3355.9231,3360.3636,3356.9253,3360.3901,3355.9497,29.573959,29.530963,29.586066,29.5434,29.586396,29.531292,0.0043788835,-0.0031591577,0,3,-7.16,20,-0.0042029497,-0.0036843909,9.8273033,1,1,1,1,1,1
16.8,0.0045261077,-0.003091589,-0.011174217,5.8471338e-05,-0.00080685716,0.061320256,-3.9914942,0.26667154,-0.025584883,-3.1882493,20.004496,3.0062231,3359.976,3355.8283,3360.2286,3356.3447,3360.4924,3356.0921,29.581256,29.529786,29.584392,29.536195,29.587665,29.53306,0.0043268707,-0.0031196534,0,3,-7.2,20,-0.0016751667,-0.0011664334,9.8299081,1,1,1,1,1,1
16.81,0.00785343,0.00047929938,-0.0078234792,0.0001205534,-0.00081980033,0.061225389,-3.9915996,0.2662825,-0.025333514,-3.2282528,20.004712,3.0059363,3360.7947,3355.6941,3360.0358,3355.5328,3360.6334,3356.2917,29.591416,29.528121,29.581999,29.526119,29.589415,29.535537,0.0042754207,-0.0030800972,0,3,-7.24,20,0.0018113698,0.0023129474,9.833492,1,1,1,1,1,1
16.82,0.0066563453,-0.00047542962,-0.0089968431,0.00018103654,-0.00083191362,0.061129123,-3.9917065,0.26588192,-0.025084643,-3.2682571,20.004927,3.0056517,3360.5556,3355.7421,3360.098,3355.7781,3360.5916,3356.2356,29.588449,29.528716,29.582771,29.529163,29.588896,29.534841,0.0042240172,-0.0030407235,0,3,-7.28,20,0.00077397207,0.001272325,9.8324766,1,1,1,1,1,1
16.83,0.010352528,0.003463509,-0.0052643794,0.00023980712,-0.00084330848,0.061031454,-3.9918149,0.26546994,-0.024837812,-3.3082622,20.005142,3.0053692,3361.4601,3355.5923,3359.8844,3354.879,3360.7468,3356.4547,29.599674,29.526858,29.58012,29.518006,29.590822,29.53756,0.0041721246,-0.0030014471,0,3,-7.32,20,0.0046437307,0.0051378275,9.8363587,1,1,1,1,1,1
16.84,0.0052509389,-0.001393116,-0.010303427,0.0002967079,-0.00085413534,0.060932372,-3.9919248,0.26504669,-0.024592401,-3.3482682,20.005357,3.0050888,3360.3095,3355.7961,3360.1679,3356.0345,3360.5479,3356.176,29.585396,29.529387,29.583639,29.532345,29.588353,29.534102,0.004119832,-0.0029621406,0,3,-7.36,20,-0.00025540352,0.00023445944,9.8314242,1,1,1,1,1,1
16.85,0.0041069192,-0.0022915571,-0.011368929,0.00035143063,-0.00086467686,0.060831864,-3.9920359,0.26461233,-0.02434722,-3.3882749,20.005572,3.0048107,3360.0839,3355.8398,3360.2287,3356.2643,3360.5085,3356.1195,29.582596,29.529928,29.584393,29.535197,29.587864,29.5334,0.0040671586,-0.0029225309,0,3,-7.4,20,-0.0011793327,-0.00069842546,9.8305139,1,1,1,1,1,1
16.86,0.0079329873,0.0017758857,-0.0074814443,0.00040402455,-0.00087490759,0.060729931,-3.9921485,0.26416708,-0.024102406,-3.4282825,20.005786,3.0045347,3361.0179,3355.6834,3360.0084,3355.3339,3360.6684,3356.3434,29.594186,29.527989,29.581658,29.523651,29.589849,29.536179,0.0040149338,-0.0028826038,0,3,-7.44,20,0.002847985,0.0033189844,9.8346021,1,1,1,1,1,1
16.87,0.0081655834,0.0022481256,-0.0071861227,0.00045461982,-0.00088473341,0.060626581,-3.9922623,0.26371116,-0.023858389,-3.4682909,20.006,3.0042609,3361.1113,3355.6717,3359.9907,3355.2434,3360.6831,3356.364,29.595345,29.527843,29.58144,29.522529,29.590031,29.536434,0.00396321,-0.0028424922,0,3,-7.48,20,0.0032833951,0.0037474072,9.8350424,1,1,1,1,1,1
16.88,0.0059307741,0.00025425823,-0.0093346116,0.00050304666,-0.00089432118,0.060521804,-3.9923774,0.26324473,-0.023614477,-3.5083002,20.006213,3.0039893,3360.6285,3355.7585,3360.1131,3355.7286,3360.5986,3356.2439,29.589354,29.52892,29.582959,29.528549,29.588983,29.534944,0.003911509,-0.0028020674,0,3,-7.52,20,0.0012775432,0.0017337359,9.8330088,1,1,1,1,1,1
16.89,0.0056814018,0.00024523288,-0.0094865613,0.00054909894,-0.00090387057,0.060415589,-3.9924938,0.26276799,-0.023369842,-3.5483103,20.006426,3.0037199,3360.6093,3355.7648,3360.124,3355.7495,3360.594,3356.2348,29.589116,29.528998,29.583093,29.528809,29.588926,29.534831,0.0038600304,-0.0027611114,0,3,-7.56,20,0.0012694585,0.00171479,9.8330031,1,1,1,1,1,1
16.9,0.0013042459,-0.0038941316,-0.013768149,0.00059274858,-0.00091342839,0.060307935,-3.9926114,0.26228116,-0.023124309,-3.5883212,20.006638,3.0034526,3359.6242,3355.9372,3360.3676,3356.7357,3360.4227,3355.9923,29.576891,29.531137,29.586117,29.541047,29.586801,29.531821,0.0038092619,-0.00271956,0,3,-7.6,20,-0.0028683192,-0.0024346506,9.828883,1,1,1,1,1,1
16.91,0.0046460392,-0.00032051834,-0.010355998,0.00063409924,-0.00092292868,0.060198846,-3.9927303,0.26178448,-0.022878192,-3.6283331,20.006849,3.0031876,3360.4404,3355.7991,3360.175,3355.9199,3360.5613,3356.1854,29.58702,29.529424,29.583726,29.530924,29.58852,29.534218,0.0037594634,-0.0026774567,0,3,-7.64,20,0.00068535349,0.0011062136,9.8325131,1,1,1,1,1,1
16.92,0.0032004011,-0.001540405,-0.01175655,0.00067349246,-0.00093210049,0.060088339,-3.9928504,0.26127823,-0.022632683,-3.6683458,20.00706,3.0029247,3360.1355,3355.8544,3360.2514,3356.2248,3360.5058,3356.1089,29.583236,29.530111,29.584674,29.534707,29.587832,29.533268,0.0037108726,-0.0026350655,0,3,-7.68,20,-0.00057600652,-0.00016381398,9.8312989,1,1,1,1,1,1
16.93,0.0045972567,7.8046063e-05,-0.010325938,0.00071107083,-0.00094084586,0.05997642,-3.9929716,0.2607626,-0.02238823,-3.7083593,20.00727,3.002664,3360.4933,3355.7954,3360.167,3355.8663,3360.5642,3356.1925,29.587676,29.529378,29.583627,29.530258,29.588556,29.534306,0.0036629236,-0.0025925213,0,3,-7.72,20,0.00099300368,0.0013978235,9.8329044,1,1,1,1,1,1
16.94,0.0056883058,0.0013868797,-0.0092097318,0.00074696617,-0.0009490766,0.059863095,-3.993094,0.26023779,-0.02214524,-3.7483738,20.007479,3.0024055,3360.7783,3355.7487,3360.0995,3355.58,3360.6096,3356.2588,29.591212,29.528798,29.582789,29.526705,29.589119,29.535128,0.003615515,-0.0025499145,0,3,-7.76,20,0.0022469699,0.0026460738,9.8341775,1,1,1,1,1,1
16.95,0.0018184475,-0.0022668621,-0.013047653,0.00078118215,-0.00095681586,0.059748364,-3.9932175,0.25970395,-0.021903642,-3.7883891,20.007688,3.0021492,3359.9035,3355.9015,3360.3119,3356.4529,3360.4549,3356.0444,29.580357,29.530694,29.585426,29.537537,29.587199,29.532468,0.0035683795,-0.0025072583,0,3,-7.8,20,-0.0014522585,-0.0010580862,9.8304668,1,1,1,1,1,1
16.96,0.0056580243,0.0017850191,-0.0091843346,0.0008136778,-0.0009641257,0.059632223,-3.9933421,0.25916124,-0.021663197,-3.8284053,20.007896,3.0018951,3360.8291,3355.7436,3360.0891,3355.5248,3360.6102,3356.2647,29.591843,29.528735,29.58266,29.52602,29.589127,29.535202,0.0035215238,-0.0024644857,0,3,-7.84,20,0.0025491962,0.0029362747,9.8345021,1,1,1,1,1,1
16.97,0.0014817267,-0.0021823998,-0.013342183,0.00084459933,-0.00097090637,0.059514679,-3.9934675,0.25860985,-0.021424362,-3.8684225,20.008103,3.0016431,3359.8802,3355.9087,3360.3182,3356.4705,3360.4421,3356.0326,29.580069,29.530784,29.585503,29.537756,29.587041,29.532322,0.0034752628,-0.0024217011,0,3,-7.88,20,-0.0014708901,-0.001088371,9.8304802,1,1,1,1,1,1
16.98,0.0011970118,-0.0022618066,-0.013614676,0.00087392705,-0.00097720197,0.059395731,-3.993594,0.25804992,-0.021186975,-3.9084405,20.008309,3.0013934,3359.8397,3355.9169,3360.3274,3356.5074,3360.4303,3356.0198,29.579566,29.530885,29.585617,29.538213,29.586894,29.532162,0.003429276,-0.0023788907,0,3,-7.92,20,-0.0016059195,-0.0012295503,9.8303729,1,1,1,1,1,1
16.99,0.0022393886,-0.0010206997,-0.012587547,0.00090187874,-0.00098285105,0.059275388,-3.9937213,0.25748163,-0.020951759,-3.9484594,20.008514,3.0011459,3360.1071,3355.8721,3360.2605,3356.2358,3360.4707,3356.0824,29.582884,29.53033,29.584787,29.534843,29.587396,29.532939,0.0033839553,-0.0023361872,0,3,-7.96,20,-0.00044389048,-7.2551922e-05,9.8315884,1,1,1,1,1,1
17,0.0073677937,0.0043011068,-0.0074931268,0.00092870905,-0.0009876601,0.059153663,-3.9938493,0.25690515,-0.02071957,-3.9884793,20.008718,3.0009005,3361.3277,3355.6632,3359.9623,3355.0104,3360.6749,3356.3758,29.598031,29.527737,29.581086,29.519637,29.58993,29.536581,0.003339143,-0.0022938208,0,3,-8,20,0.0047837941,0.0051530017,9.8368469,1,1,1,1,1,1
17.01,0.0072575547,0.0043841244,-0.0076195911,0.00095445855,-0.00099162073,0.059030558,-3.9939781,0.25632059,-0.02049047,-4.0285001,20.008921,3.0006574,3361.3245,3355.6645,3359.96,3355.0083,3360.6682,3356.3727,29.597991,29.527754,29.581059,29.51961,29.589846,29.536542,0.003294311,-0.0022518698,0,3,-8.04,20,0.0047925312,0.0051627072,9.8367991,1,1,1,1,1,1
17.02,0.0024723351,-0.00020449255,-0.012378655,0.00097875491,-0.0009950819,0.058906054,-3.9941075,0.255728,-0.02026299,-4.0685217,20.009123,3.0004164,3360.2304,3355.8528,3360.223,3356.0964,3360.474,3356.1038,29.584414,29.530091,29.584322,29.533113,29.587436,29.533206,0.0032489144,-0.002210051,0,3,-8.08,20,0.00017310319,0.00054145219,9.8320917,1,1,1,1,1,1
17.03,0.0080286831,0.0055474242,-0.0067846217,0.001001271,-0.00099835358,0.058780132,-3.9942375,0.25512747,-0.020035826,-4.1085443,20.009324,3.0001776,3361.5529,3355.6238,3359.9029,3354.7674,3360.6965,3356.4174,29.600825,29.527249,29.58035,29.516622,29.590198,29.537097,0.0032034717,-0.0021680233,0,3,-8.12,20,0.0059080968,0.0062688791,9.8378125,1,1,1,1,1,1
17.04,5.9260606e-06,-0.0022801692,-0.01475342,0.0010219616,-0.0010015018,0.058652789,-3.9943681,0.25451917,-0.019808725,-4.1485679,20.009524,2.999941,3359.7019,3355.9413,3360.3495,3356.6114,3360.372,3355.9638,29.577856,29.531188,29.585892,29.539504,29.586171,29.531468,0.0031586985,-0.0021257185,0,3,-8.16,20,-0.0019180774,-0.0015634902,9.8299224,1,1,1,1,1,1
17.05,0.0043780621,0.0022844511,-0.01032682,0.0010406051,-0.0010047463,0.058524015,-3.9944993,0.25390326,-0.019580772,-4.1885923,20.009723,2.9997066,3360.7465,3355.7591,3360.097,3355.5592,3360.5467,3356.2087,29.590818,29.528927,29.582758,29.526447,29.588338,29.534507,0.0031144671,-0.0020829284,0,3,-8.2,20,0.0026515658,0.0029947367,9.8345061,1,1,1,1,1,1
17.06,-0.0018471286,-0.003753392,-0.016514077,0.0010574099,-0.0010079344,0.058393818,-3.9946311,0.25327994,-0.01935265,-4.2286177,20.009921,2.9994744,3359.3125,3356.0041,3360.4417,3356.9851,3360.2935,3355.8559,29.573023,29.531968,29.587036,29.544142,29.585196,29.530129,0.0030716268,-0.002039745,0,3,-8.24,20,-0.0033942241,-0.0030598406,9.8284602,1,1,1,1,1,1
17.07,0.00023403342,-0.0014911857,-0.014419563,0.0010724876,-0.0010109982,0.058262204,-3.9947635,0.25264943,-0.01912468,-4.268644,20.010118,2.9992444,3359.8172,3355.915,3360.317,3356.4717,3360.3739,3355.972,29.579286,29.530863,29.585488,29.537771,29.586195,29.531569,0.0030298782,-0.0019962572,0,3,-8.28,20,-0.0011602825,-0.00083596382,9.8307475,1,1,1,1,1,1
17.08,0.0014218222,-0.00013106082,-0.013259975,0.00108627,-0.0010135923,0.058129193,-3.9948964,0.25201193,-0.01889837,-4.3086712,20.010314,2.9990166,3360.11,3355.863,3360.2411,3356.1698,3360.4168,3356.0387,29.582919,29.530217,29.584546,29.534024,29.586727,29.532397,0.0029895946,-0.0019527629,0,3,-8.32,20,0.00013476462,0.00045301381,9.8320978,1,1,1,1,1,1
17.09,-0.001582994,-0.0029689347,-0.016311279,0.0010990598,-0.0010154831,0.057994802,-3.9950298,0.25136762,-0.018674747,-4.3486994,20.010508,2.9987909,3359.4213,3355.9802,3360.4008,3356.8488,3360.2898,3355.8692,29.574373,29.531672,29.586529,29.54245,29.585151,29.530294,0.0029501751,-0.0019095562,0,3,-8.36,20,-0.0027826231,-0.0024665105,9.8291937,1,1,1,1,1,1
17.1,0.0015051881,0.00027985623,-0.013294858,0.0011110447,-0.0010165359,0.057859039,-3.9951636,0.2507166,-0.018454416,-4.3887285,20.010702,2.9985675,3360.1545,3355.8525,3360.2157,3356.1053,3360.4073,3356.0441,29.583472,29.530087,29.584232,29.533224,29.586609,29.532464,0.0029112234,-0.0018667854,0,3,-8.4,20,0.00036548852,0.00067989522,9.8323833,1,1,1,1,1,1
17.11,0.0036932003,0.0026229297,-0.011198754,0.0011225233,-0.0010165195,0.057721919,-3.9952977,0.25005901,-0.018238392,-4.4287585,20.010894,2.9983462,3360.6759,3355.7615,3360.0804,3355.5732,3360.4876,3356.1687,29.589942,29.528957,29.582553,29.526621,29.587606,29.53401,0.0028727197,-0.0018247005,0,3,-8.44,20,0.0025913915,0.0029079186,9.8346179,1,1,1,1,1,1
17.12,-0.0056601651,-0.0065764591,-0.020633098,0.0011335311,-0.0010154299,0.057583443,-3.9954319,0.24939488,-0.018026716,-4.4687895,20.011085,2.9981271,3358.5004,3356.1349,3360.5963,3357.7374,3360.1029,3355.6415,29.562945,29.533592,29.588954,29.553478,29.582831,29.527469,0.0028340114,-0.0017833955,0,3,-8.48,20,-0.0067119183,-0.0063912579,9.8252653,1,1,1,1,1,1
17.13,-0.00061006241,-0.001379028,-0.015692898,0.0011440531,-0.001013306,0.057443612,-3.9955662,0.24872427,-0.017819248,-4.5088214,20.011275,2.9979102,3359.689,3355.9287,3360.2982,3356.537,3360.2974,3355.9279,29.577696,29.531032,29.585255,29.538581,29.585245,29.531022,0.002795077,-0.0017428202,0,3,-8.52,20,-0.0016432491,-0.0013231707,9.8304027,1,1,1,1,1,1
17.14,0.0019641527,0.0013335945,-0.013274115,0.0011546262,-0.0010097077,0.057302452,-3.9957005,0.2480473,-0.017617897,-4.5488543,20.011464,2.9976954,3360.2964,3355.8233,3360.1376,3355.9174,3360.3905,3356.0762,29.585233,29.529725,29.583263,29.530892,29.5864,29.532862,0.0027566786,-0.0017033844,0,3,-8.56,20,0.00089939266,0.0012248043,9.8329935,1,1,1,1,1,1
17.15,0.0014314396,0.00093705035,-0.013961214,0.0011654552,-0.0010044819,0.057159975,-3.9958345,0.24736399,-0.017423339,-4.588888,20.011652,2.9974829,3360.1779,3355.843,3360.1519,3356.0231,3360.358,3356.0491,29.583762,29.529969,29.58344,29.532204,29.585997,29.532526,0.0027177823,-0.0016653852,0,3,-8.6,20,0.00033632775,0.00067139274,9.8323974,1,1,1,1,1,1
17.16,0.00011053401,-0.00024826723,-0.015424406,0.0011764393,-0.00099773885,0.057016177,-3.9959681,0.2466743,-0.017235124,-4.6289227,20.011838,2.9972725,3359.876,3355.8939,3360.2106,3356.3117,3360.2939,3355.9771,29.580016,29.530601,29.584168,29.535786,29.585201,29.531633,0.0026778059,-0.001628784,0,3,-8.64,20,-0.0010016079,-0.00065774946,9.8310149,1,1,1,1,1,1
17.17,0.0035806092,0.0033553858,-0.012095165,0.0011875016,-0.0009895672,0.056871056,-3.9961012,0.24597821,-0.017052895,-4.6689583,20.012024,2.9970642,3360.694,3355.7516,3359.9986,3355.4801,3360.4225,3356.1754,29.590166,29.528834,29.581538,29.525465,29.586797,29.534094,0.0026369051,-0.0015935229,0,3,-8.68,20,0.0024530011,0.0028039715,9.8344466,1,1,1,1,1,1
17.18,-0.005327045,-0.0054188742,-0.021129672,0.0011986082,-0.00098001776,0.05672461,-3.9962336,0.24527572,-0.016876455,-4.7089948,20.012208,2.9968581,3358.6202,3356.1074,3360.485,3357.5396,3360.0524,3355.6749,29.564432,29.53325,29.587573,29.551023,29.582205,29.527882,0.0025951994,-0.0015596104,0,3,-8.72,20,-0.0064549198,-0.0060956997,9.8254722,1,1,1,1,1,1
17.19,0.00031545846,0.00035248698,-0.015631153,0.0012096582,-0.0009691988,0.056576836,-3.9963653,0.24456681,-0.016705364,-4.7490322,20.01239,2.9966542,3359.9458,3355.8772,3360.1494,3356.1993,3360.2679,3355.9958,29.580882,29.530394,29.583408,29.534391,29.584879,29.531864,0.0025526723,-0.0015269638,0,3,-8.76,20,-0.00083138252,-0.00046901324,9.8311332,1,1,1,1,1,1
17.2,-0.00012607172,3.354861e-05,-0.016246303,0.0012210456,-0.00095678961,0.056427757,-3.996496,0.24385156,-0.016541014,-4.7890705,20.012572,2.9964525,3359.8481,3355.893,3360.1554,3356.2818,3360.237,3355.9746,29.57967,29.530589,29.583483,29.535414,29.584495,29.531602,0.0025100895,-0.0014958829,0,3,-8.8,20,-0.0013247794,-0.00095430239,9.8306477,1,1,1,1,1,1
17.21,0.0023625737,0.0026430178,-0.013929465,0.0012328548,-0.00094273701,0.056277379,-3.9966255,0.24312994,-0.016383652,-4.8291096,20.012752,2.9962529,3360.4357,3355.7905,3359.9956,3355.6787,3360.3238,3356.1187,29.586961,29.529318,29.5815,29.52793,29.585573,29.53339,0.0024665921,-0.0014665583,0,3,-8.84,20,0.0011139157,0.0014942261,9.8330551,1,1,1,1,1,1
17.22,-0.0036770833,-0.0032758688,-0.020127293,0.0012450344,-0.00092710488,0.056125702,-3.9967539,0.24240193,-0.016233024,-4.8691496,20.012931,2.9960555,3359.0313,3356.0312,3360.3169,3357.067,3360.067,3355.7813,29.569533,29.532304,29.585488,29.545158,29.582386,29.529203,0.0024219231,-0.0014389891,0,3,-8.88,20,-0.0049609638,-0.004570168,9.8269138,1,1,1,1,1,1
17.23,-0.0050729482,-0.004553893,-0.021688248,0.0012574694,-0.00091001173,0.055972722,-3.9968807,0.24166747,-0.016088643,-4.9091905,20.013109,2.9958602,3358.712,3356.0848,3360.3754,3357.3697,3359.9969,3355.7063,29.565571,29.532969,29.586214,29.548914,29.581516,29.528272,0.0023760686,-0.001413099,0,3,-8.92,20,-0.0063997045,-0.0060023557,9.8254778,1,1,1,1,1,1
17.24,-0.00198448,-0.0013557018,-0.018808655,0.0012704801,-0.00089119882,0.05581846,-3.997006,0.2409266,-0.015951636,-4.9492321,20.013285,2.995667,3359.4387,3355.9589,3360.1787,3356.626,3360.1058,3355.886,29.574589,29.531407,29.583772,29.539685,29.582868,29.530502,0.0023297498,-0.0013891148,0,3,-8.96,20,-0.0034024872,-0.0029975148,9.8285314,1,1,1,1,1,1
17.25,0.0056847776,0.0064174784,-0.011375963,0.0012844887,-0.00087031891,0.05566294,-3.9971295,0.24017934,-0.015823505,-4.9892746,20.01346,2.995476,3361.235,3355.6491,3359.7219,3354.8123,3360.3981,3356.3254,29.59688,29.527563,29.578104,29.517178,29.586495,29.535955,0.002282728,-0.0013674676,0,3,-9,20,0.004144739,0.0045628388,9.8360878,1,1,1,1,1,1
17.26,0.0078321886,0.0086718191,-0.0094308534,0.0012995018,-0.0008473838,0.055506166,-3.997251,0.23942559,-0.015704215,-5.0293179,20.013634,2.9952871,3361.7435,3355.5609,3359.5772,3354.2859,3360.4685,3356.4522,29.603191,29.526467,29.576308,29.510646,29.587369,29.537529,0.0022339517,-0.0013483213,0,3,-9.04,20,0.0062072833,0.0066433299,9.8380223,1,1,1,1,1,1
17.27,0.0047854902,0.0057418453,-0.012597691,0.0013148493,-0.00082299099,0.055348108,-3.9973704,0.23866518,-0.015591227,-5.0693619,20.013807,2.9951004,3361.0433,3355.6794,3359.7279,3354.9678,3360.3317,3356.2831,29.594501,29.527938,29.578179,29.519108,29.585671,29.535431,0.0021824758,-0.0013312552,0,3,-9.08,20,0.0031656452,0.0036157304,9.8347766,1,1,1,1,1,1
17.28,-0.00059636191,0.00048436957,-0.018032297,0.0013296976,-0.00079787988,0.055188725,-3.9974875,0.23789798,-0.015481402,-5.1094066,20.013978,2.9949158,3359.8012,3355.8898,3360.0125,3356.1911,3360.1025,3355.9798,29.579088,29.53055,29.58171,29.534288,29.582827,29.531666,0.0021287913,-0.0013155657,0,3,-9.12,20,-0.0021373774,-0.0016827812,9.8293122,1,1,1,1,1,1
17.29,0.00066234536,0.0018675962,-0.016811245,0.001343599,-0.00077245661,0.055027999,-3.9976023,0.23712399,-0.015373024,-5.1494521,20.014148,2.9947333,3360.1116,3355.8321,3359.9229,3355.8615,3360.141,3356.0503,29.58294,29.529834,29.580597,29.530199,29.583305,29.532541,0.0020743015,-0.0013007844,0,3,-9.16,20,-0.00078347139,-0.00033241824,9.8306102,1,1,1,1,1,1
17.3,-0.00092150557,0.00040518477,-0.018439447,0.0013565817,-0.0007467171,0.054865934,-3.9977148,0.23634332,-0.015266134,-5.1894983,20.014316,2.994553,3359.757,3355.8891,3359.9931,3356.1966,3360.0645,3355.9605,29.578539,29.530541,29.581469,29.534357,29.582355,29.531426,0.0020200977,-0.0012868749,0,3,-9.2,20,-0.0022798531,-0.0018325363,9.8290736,1,1,1,1,1,1
17.31,-0.00068797412,0.00075693566,-0.018257008,0.0013686916,-0.00072064299,0.054702536,-3.997825,0.23555609,-0.01516083,-5.2295451,20.014484,2.9943747,3359.8263,3355.873,3359.9605,3356.1073,3360.0606,3355.9731,29.579399,29.530341,29.581064,29.533248,29.582306,29.531583,0.0019661739,-0.0012738878,0,3,-9.24,20,-0.0019664622,-0.0015230069,9.8293558,1,1,1,1,1,1
17.32,-0.00080292099,0.00075616992,-0.018434714,0.0013800477,-0.00069415416,0.054537814,-3.9979327,0.23476241,-0.015057476,-5.2695925,20.014649,2.9941986,3359.8132,3355.8713,3359.9469,3356.1,3360.0419,3355.9663,29.579237,29.53032,29.580895,29.533158,29.582075,29.531499,0.0019126064,-0.0012619055,0,3,-9.28,20,-0.0020146262,-0.0015740745,9.829278,1,1,1,1,1,1
17.33,0.0035734922,0.0052430724,-0.014129521,0.0013907553,-0.00066718331,0.054371779,-3.998038,0.23396238,-0.01495638,-5.3096406,20.014814,2.9940245,3360.8489,3355.6888,3359.6794,3355.0435,3360.2036,3356.213,29.592089,29.528055,29.577576,29.520047,29.584082,29.53456,0.0018592663,-0.0012510253,0,3,-9.32,20,0.0024190545,0.0028577192,9.833676,1,1,1,1,1,1
17.34,0.0069999004,0.008779746,-0.010757571,0.0014008154,-0.0006397546,0.054204431,-3.9981408,0.23315608,-0.014857458,-5.3496892,20.014977,2.9938526,3361.6633,3355.544,3359.466,3354.2079,3360.3272,3356.4052,29.602195,29.526258,29.574928,29.509679,29.585615,29.536945,0.0018059004,-0.001241282,0,3,-9.36,20,0.0059208022,0.0063599352,9.8370755,1,1,1,1,1,1
17.35,0.0016411286,0.0035365697,-0.016114,0.0014098293,-0.00061223928,0.054035754,-3.9982411,0.23234351,-0.014759147,-5.3897384,20.015138,2.9936828,3360.4273,3355.7514,3359.7502,3355.4224,3360.0982,3356.0994,29.586857,29.528833,29.578455,29.524749,29.582773,29.53315,0.0017519581,-0.0012324104,0,3,-9.4,20,0.00069950926,0.0011379463,9.8316754,1,1,1,1,1,1
17.36,-9.0072662e-05,0.0019236935,-0.017803495,0.0014172082,-0.00058517445,0.05386572,-3.9983389,0.23152473,-0.014659177,-5.4297881,20.015298,2.993515,3360.0405,3355.8114,3359.8313,3355.7872,3360.0162,3355.9963,29.582057,29.529577,29.579462,29.529276,29.581756,29.531871,0.0016976492,-0.0012238768,0,3,-9.44,20,-0.00085095192,-0.00042131336,9.8300078,1,1,1,1,1,1
17.37,0.00064660661,0.0027754637,-0.017026773,0.0014227971,-0.00055872335,0.053694322,-3.9984342,0.23069987,-0.014556878,-5.4698383,20.015457,2.9933493,3360.2293,3355.7719,3359.7733,3355.576,3360.0334,3356.032,29.5844,29.529087,29.578741,29.526655,29.581969,29.532314,0.0016442203,-0.0012154159,0,3,-9.48,20,6.4525255e-05,0.00048165758,9.830869,1,1,1,1,1,1
17.38,-0.0048878676,-0.0026478419,-0.022526612,0.0014266608,-0.00053286089,0.053521568,-3.9985272,0.22986913,-0.014452381,-5.509889,20.015614,2.9931857,3358.9513,3355.9851,3360.0689,3356.8313,3359.7974,3355.7136,29.568541,29.531733,29.58241,29.542232,29.579041,29.528363,0.0015921379,-0.0012070305,0,3,-9.52,20,-0.0052972032,-0.0048919319,9.8254497,1,1,1,1,1,1
17.39,0.0051937269,0.007537416,-0.012440187,0.0014289273,-0.00050750828,0.053347464,-3.9986178,0.22903271,-0.014346048,-5.5499402,20.01577,2.9930242,3361.32,3355.5699,3359.4827,3354.4395,3360.1895,3356.2767,29.597935,29.52658,29.575136,29.512552,29.583907,29.535351,0.0015414846,-0.001198762,0,3,-9.56,20,0.0049245265,0.0053162717,9.8356825,1,1,1,1,1,1
17.4,-0.0062175066,-0.0037734485,-0.023845827,0.0014299029,-0.00048243402,0.05317203,-3.9987061,0.22819082,-0.014238887,-5.5899917,20.015924,2.9928648,3358.6651,3356.0206,3360.1091,3357.0709,3359.7154,3355.6269,29.564989,29.532173,29.582909,29.545207,29.578022,29.527287,0.001492373,-0.0011908411,0,3,-9.6,20,-0.0063461098,-0.0059605324,9.8243066,1,1,1,1,1,1
17.41,-0.00023642806,0.0023033944,-0.017867113,0.0014294149,-0.00045782197,0.052995257,-3.9987921,0.22734355,-0.01413014,-5.6300437,20.016077,2.9927074,3360.0733,3355.7706,3359.7542,3355.6389,3359.9416,3355.958,29.582464,29.52907,29.578504,29.527436,29.58083,29.531396,0.0014439,-0.0011831444,0,3,-9.64,20,-0.00023274289,0.00014076666,9.8304083,1,1,1,1,1,1
17.42,0.0012019013,0.0038293095,-0.016463901,0.0014278549,-0.00043336829,0.052817167,-3.9988759,0.22649113,-0.014021127,-5.670096,20.016229,2.9925521,3360.4172,3355.7045,3359.6543,3355.2708,3359.9835,3356.0337,29.586732,29.52825,29.577265,29.522868,29.58135,29.532335,0.0013970789,-0.0011758486,0,3,-9.68,20,0.0013016307,0.0016676683,9.8319147,1,1,1,1,1,1
