Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
0,1000,16.65721321105957,-0.022498806938529015,0.1282846895490296,0.20540745556354523,2.3442116283475077e-7,-0.3747674226760864,5.042450457182213e-9,-0.0000013454878988738983,1019.7162129779283,-342.30481343657056
0.01,1000,16.6572265625,-0.021537665277719498,0.12827229046520977,0.20540791749954224,2.3314266466759392e-7,-0.35875776410102844,5.014960891003284e-9,-0.0000013978682211757132,1019.7162129779283,-357.54569433212606
0.02,1000,16.657228469848633,-0.018678274005651474,0.1282781131722193,0.20538361370563507,2.318641665004371e-7,-0.31112828850746155,4.986870028034218e-9,-0.0000016028339544504888,1019.7162129779283,-412.29973242544503
0.03,1000,16.6572265625,-0.017872070893645287,0.12826628541873233,0.20537878572940826,2.3058566833328026e-7,-0.29769912362098694,4.959255672787322e-9,-0.0000016658617596476688,1019.7162129779283,-430.85877833469215
0.04,1000,16.657224655151367,-0.017860647290945053,0.12826592073979645,0.2053929567337036,2.2930717016612345e-7,-0.2975088059902191,4.9320991735157804e-9,-0.0000016577994088606829,1019.7162129779283,-431.13321138990455
0.05,1000,16.657222747802734,-0.01901569962501526,0.12828369275993823,0.20537739992141724,2.280286889619249e-7,-0.3167487382888794,4.90422902288401e-9,-0.0000015483026416518442,1019.7162129779283,-405.001437193657
0.06,1000,16.65721893310547,-0.019031742587685585,0.12827401661217294,0.20537124574184418,2.267501907947681e-7,-0.3170159161090851,4.876586245927683e-9,-0.0000015382781271000567,1019.7162129779283,-404.6295862387072
0.07,1000,16.6572208404541,-0.018382612615823746,0.12826367188635854,0.2053685486316681,2.2547169262761128e-7,-0.3062032461166382,4.849026513653598e-9,-0.0000015835974309652556,1019.7162129779283,-418.88408354850117
0.08,1000,16.657224655151367,-0.018319353461265564,0.12827103840086326,0.20536287128925323,2.2419319446045443e-7,-0.3051495850086212,4.821397947551986e-9,-0.0000015800113217778744,1019.7162129779283,-420.3546148895337
0.09,1000,16.657228469848633,-0.01603449322283268,0.128306035422743,0.20537975430488586,2.2291469629329762e-7,-0.26709023118019104,4.7942969594316764e-9,-0.0000017950101849351086,1019.7162129779283,-480.38460901976737
0.1,1000,16.6572265625,-0.014274233020842075,0.12830855170740055,0.20539095997810364,2.2163619812614077e-7,-0.23776912689208984,4.767060080013152e-9,-0.000002004911259234632,1019.7162129779283,-539.6350168328111
0.11,1000,16.65723419189453,-0.014680406078696251,0.12829296776087404,0.20539547502994537,2.2035769995898396e-7,-0.24453496932983398,4.7396659930143414e-9,-0.0000019382364158104792,1019.7162129779283,-524.6405859621216
