Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
51.36,2000,15.228339195251465,10.206371307373047,0.7594068325850835,0.330662339925766,8648.311360322678,155.42608642578125,299.4640197753906,192.6729440689087,2.5358867201692528,4.885967623139444
51.37,2000,15.228193283081055,10.205618858337402,0.7594755380966027,0.33055341243743896,8648.634255238961,155.4131317138672,299.3765563964844,192.63272285461426,2.5368571080251896,4.886817021160925
51.38,2000,15.228033065795898,10.208173751831055,0.7612998080054365,0.3306998312473297,8648.93849918535,155.45040893554688,299.51971435546875,192.67863035202026,2.541735258603389,4.897380554336844
51.39,2000,15.227910995483398,10.211332321166992,0.7589928490570752,0.33064988255500793,8649.551066977792,155.49725341796875,299.49566650390625,192.6051139831543,2.534236547984407,4.881069149308047
51.4,2000,15.227764129638672,10.212766647338867,0.7614311410462106,0.33072471618652344,8649.999855940856,155.51760864257812,299.5790100097656,192.63349771499634,2.5416704901048814,4.896108736547971
51.41,2000,15.22764778137207,10.211791038513184,0.7588279655542005,0.33071666955947876,8650.488278214945,155.50155639648438,299.588623046875,192.6595687866211,2.532899771760081,4.879873686171373
51.42,2000,15.22758674621582,10.210089683532715,0.7612656740570384,0.33061501383781433,8651.442974736372,155.4750213623047,299.52960205078125,192.65449047088623,2.541537344305897,4.896385664614903
51.43,2000,15.227452278137207,10.209449768066406,0.7597026115140092,0.33074936270713806,8651.602673666086,155.4639129638672,299.6568298339844,192.750084400177,2.535242074175311,4.886681406181646
51.44,2000,15.227267265319824,10.215289115905762,0.7609053712683914,0.3306293487548828,8652.170362562223,155.55093383789062,299.5677795410156,192.58500337600708,2.5400106311358015,4.891679786846517
51.45,2000,15.227184295654297,10.214034080505371,0.7611837428561112,0.3307742774486542,8652.344632562166,155.53097534179688,299.7051086425781,192.69801378250122,2.5397756791338844,4.894097304292272
51.46,2000,15.227052688598633,10.21801471710205,0.7611130437664091,0.3306487798690796,8652.80682690984,155.5902557373047,299.607421875,192.56181716918945,2.540367712593848,4.8917781741844255
51.47,2000,15.22691822052002,10.222664833068848,0.7626275310751794,0.3307424783706665,8653.090088515099,155.65968322753906,299.7021179199219,192.53675937652588,2.5446185014401705,4.899325888535416
51.48,2000,15.22676944732666,10.225440979003906,0.7605992354576867,0.3307717442512512,8653.556945605249,155.700439453125,299.74481201171875,192.51378774642944,2.5374892181807107,4.8850167987889215
51.49,2000,15.226645469665527,10.227688789367676,0.7639895339648949,0.3308783173561096,8654.121137444528,155.7333984375,299.8609313964844,192.547607421875,2.547812860994123,4.9057525950324745
51.5,2000,15.226484298706055,10.232693672180176,0.7614978529795471,0.3309350907802582,8654.584497477823,155.80795288085938,299.9284362792969,192.4988031387329,2.5389317892838306,4.887413423170641
51.51,2000,15.226314544677734,10.234992980957031,0.7634606036362981,0.33096131682395935,8655.028040855605,155.84121704101562,299.96759033203125,192.4828290939331,2.5451436770952234,4.8989646284645625
51.52,2000,15.226239204406738,10.228442192077637,0.7625336870290137,0.3310565650463104,8655.70180714301,155.74070739746094,300.0772705078125,192.67748594284058,2.541124421385794,4.896174454731208
51.53,2000,15.226134300231934,10.224695205688477,0.763976308275487,0.33084771037101746,8656.33710580501,155.68258666992188,299.90997314453125,192.6419496536255,2.547352073963686,4.907268671733607
51.54,2000,15.226018905639648,10.225920677185059,0.7632021678304062,0.3309047222137451,8656.40121851402,155.70005798339844,299.9638671875,192.65494346618652,2.5443136526422108,4.901746065098411
51.55,2000,15.22590446472168,10.2243070602417,0.762396713620698,0.330844521522522,8656.99338680814,155.67431640625,299.9298095703125,192.66493320465088,2.54191702826049,4.897382833580194
51.56,2000,15.225871086120605,10.219635963439941,0.764354456020063,0.33085891604423523,8657.448587042105,155.6028594970703,299.9586486816406,192.77193546295166,2.548199382678764,4.912213490179772
51.57,2000,15.225752830505371,10.220982551574707,0.7615081126136097,0.3308071494102478,8657.541259048765,155.6221466064453,299.9149169921875,192.71994829177856,2.539080509912368,4.89331438420181
