Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
0,1000,16.752004623413086,0.009705214761197567,0.12790793974037454,0.20556633174419403,0,0.16258180141448975,0,0,0,786.7297454336233
0.01,1000,16.751996994018555,0.007379191927611828,0.12790299226281113,0.20556201040744781,0,0.12361620366573334,0,0,0,1019.7162129779283
0.02,1000,16.751996994018555,0.007994521409273148,0.1278933768948685,0.2055744230747223,0,0.133924201130867,0,0,0,954.9683917661761
0.03,1000,16.751989364624023,0.005527665838599205,0.12787722161800913,0.20557165145874023,0,0.09259939938783646,0,0,0,1019.7162129779283
0.04,1000,16.751995086669922,0.002388161374256015,0.12789381450959156,0.20556025207042694,0,0.04000646620988846,0,0,0,1019.7162129779283
0.05,1000,16.751991271972656,0.0017562072025611997,0.12790180097828727,0.20555564761161804,0,0.029419967904686928,0,0,0,1019.7162129779283
0.06,1000,16.751995086669922,0.0011600301368162036,0.12791130694254912,0.20555433630943298,0,0.01943281851708889,0,0,0,1019.7162129779283
0.07,1000,16.75199317932129,0.0012935972772538662,0.12789341336276208,0.2055598646402359,0,0.021670332178473473,0,0,0,1019.7162129779283
0.08,1000,16.751989364624023,0.0021775090135633945,0.12793281084380137,0.205539271235466,0,0.03647760674357414,0,0,0,1019.7162129779283
0.09,1000,16.751998901367188,-0.0009748486336320639,0.12793372254114108,0.20552758872509003,0,-0.016330663114786148,0,0,0,-1019.7162129779283
0.1,1000,16.751998901367188,0.0010938877239823341,0.1279292369902298,0.20554670691490173,0,0.018324805423617363,0,0,0,1019.7162129779283
0.11,1000,16.751998901367188,0.0029821048956364393,0.1279215179527537,0.20554515719413757,0,0.04995621740818024,0,0,0,1019.7162129779283
0.12,1000,16.75199317932129,0.005217776168137789,0.1279206427233076,0.20551903545856476,0,0.087408147752285,0,0,0,1019.7162129779283
0.13,1000,16.751998901367188,0.0089339604601264,0.1279061041897306,0.2055162638425827,0,0.14966168999671936,0,0,0,854.6349082483451
0.14,1000,16.751998901367188,0.01164225209504366,0.12788726244471027,0.2055114209651947,0,0.19503098726272583,0,0,0,655.7279303810864
0.15,1000,16.751995086669922,0.011979355476796627,0.12789264753699672,0.20550644397735596,0,0.20067811012268066,0,0,0,637.3024542100867
0.16,1000,16.751989364624023,0.009938422590494156,0.12788878194027645,0.20551060140132904,0,0.16648834943771362,0,0,0,768.1545564034814
0.17,1000,16.751989364624023,0.0076170871034264565,0.12786797092900234,0.20550572872161865,0,0.12760135531425476,0,0,0,1002.0894809242167
0.18,1000,16.751991271972656,0.008673986420035362,0.1278498706978183,0.2055034190416336,0,0.1453065425157547,0,0,0,879.8631052892043
0.19,1000,16.75200080871582,0.009638638235628605,0.1278609204695754,0.20551274716854095,0,0.16146647930145264,0,0,0,791.8728367782332
0.2,1000,16.751998901367188,0.0096902409568429,0.12788309294887673,0.20549975335597992,0,0.16233091056346893,0,0,0,787.7926143482028
0.21,1000,16.75200080871582,0.008833319880068302,0.12789066611477848,0.2055075466632843,0,0.14797578752040863,0,0,0,864.2674890367563
0.22,1000,16.751998901367188,0.007210805080831051,0.12790257896001714,0.20548947155475616,0,0.12079539895057678,0,0,0,1019.7162129779283
0.23,1000,16.751989364624023,0.005820711143314838,0.12789214914245103,0.20550253987312317,0,0.0975084900856018,0,0,0,1019.7162129779283
0.24,1000,16.75199317932129,0.009661458432674408,0.12785171840442675,0.20551322400569916,0,0.16184867918491364,0,0,0,789.9460191526307
0.25,1000,16.751998901367188,0.013835675083100796,0.12783709477909805,0.20552101731300354,0,0.2317752093076706,0,0,0,551.5563712466477
0.26,1000,16.752002716064453,0.014660184271633625,0.1278675697821729,0.20552630722522736,0,0.24558745324611664,0,0,0,520.6600424412311
0.27,1000,16.751996994018555,0.012069198302924633,0.12789216129841557,0.20553822815418243,0,0.20218317210674286,0,0,0,632.5558904284209
0.28,1000,16.751998901367188,0.011327982880175114,0.12788489203162706,0.2055281102657318,0,0.18976636230945587,0,0,0,673.9070780868653
0.29,1000,16.75200080871582,0.012968613766133785,0.12785515854238852,0.20552416145801544,0,0.21725022792816162,0,0,0,588.5156575445318
0.3,1000,16.751996994018555,0.014231658540666103,0.1278622454697091,0.20555217564105988,0,0.23840869963169098,0,0,0,536.315368791447
0.31,1000,16.751998901367188,0.017014451324939728,0.12783696106348824,0.205570787191391,0,0.28502607345581055,0,0,0,448.509725069746
0.32,1000,16.751996994018555,0.019907718524336815,0.127842054412626,0.20557062327861786,0,0.33349403738975525,0,0,0,383.3413561091398
0.33,1000,16.751996994018555,0.01944759301841259,0.1278363654212263,0.20557335019111633,0,0.3257860243320465,0,0,0,392.3936354628535
0.34,1000,16.751996994018555,0.019270818680524826,0.12782828170481436,0.2055618315935135,0,0.3228246867656708,0,0,0,395.9681211446089
0.35,1000,16.751998901367188,0.01877768523991108,0.12781788835514185,0.205551415681839,0,0.3145637512207031,0,0,0,406.3338038418501
0.36,1000,16.751998901367188,0.01611841470003128,0.12782038032787033,0.2055511623620987,0,0.2700156569480896,0,0,0,473.3813633590333
0.37,1000,16.751989364624023,0.011598891578614712,0.1278293392737284,0.20553471148014069,0,0.19430451095104218,0,0,0,657.8814810570885
0.38,1000,16.751989364624023,0.007907978259027004,0.12782935142969293,0.20553641021251678,0,0.1324743628501892,0,0,0,964.9364771755945
0.39,1000,16.751995086669922,0.005458024796098471,0.12783147872348555,0.20553052425384521,0,0.09143280237913132,0,0,0,1019.7162129779283
