Time,Accel_AccelX,Accel_AccelY,Accel_AccelZ,AttitudeEuler_Pitch,AttitudeEuler_Roll,AttitudeEuler_Yaw,AttitudeRate_BodyRotationRateX,AttitudeRate_BodyRotationRateY,AttitudeRate_BodyRotationRateZ,Barometer_PressAbs,Barometer_PressAltitude,Barometer_Temperature,FlightMode_mode,FlightMode_type,GPS_Altitude,GPS_CourseAngle,GPS_GroundSpeed,GPS_Latitude,GPS_Longitude,GPS_SatellitesVisible,Gyro_GyroX,Gyro_GyroY,Gyro_GyroZ,Mag_MagX,Mag_MagY,Mag_MagZ
557.99 sec,0.0179273457456882,-0.0708267604634025,-9.50340666860399,0.01000025,0.02356851,1.767539,-0.0663661027654071,0.301559578764774,-0.0699613177908361,101448.962188226,7.38914575587893,48.6899989116937,5,2,7.06311641372334,244.263916015625,0.0742042822664267,37.2529620353417,126.316357761181,17,-0.00189538688733735,0.000821965249050685,0.00355730639234077,-0.0385385444471575,-0.261553761283126,0.389907727042957
558 sec,0.0351633500992365,-0.0637177923489081,-9.50446715493154,0.01011547,0.02345619,1.76735,-0.0481278620158852,0.346266816724068,-0.113586326446163,101449.473224907,7.34370245126789,48.6899989116937,5,2,7.06355761627559,244.263916015625,0.0736044291305827,37.2529620353417,126.316357756182,17,-0.000363278327162487,0.00121380898818648,0.0039120077039944,-0.0380384844149423,-0.262153833321785,0.389807715036514
558.01 sec,0.0362364850622043,-0.0848505811786279,-9.53182426701465,0.01023187,0.02334333,1.767161,-0.0300977953175146,0.390484712777256,-0.157659573456899,101449.991312818,7.29763262810252,48.6899989116937,5,2,7.06399881882784,244.263916015625,0.0730045759947456,37.2529620353417,126.316357751183,17,-0.00085522182958781,0.00240617741595024,0.00371627786650096,-0.0375384243827271,-0.262753905360443,0.389707703030071
558.02 sec,0.0373096200251721,-0.105983370008348,-9.55918137909775,0.01034826,0.02323047,1.766972,-0.012067728619144,0.434702608830444,-0.201732820467635,101450.50940073,7.25156280493715,48.6899989116937,5,2,7.06444002138008,244.263916015625,0.0724047228589016,37.2529620353417,126.316357746185,17,-0.00134716533201313,0.00359854584371401,0.00352054802900752,-0.0370383643505061,-0.263353977399108,0.389607691023627
558.03 sec,0.03838275498814,-0.127116158838068,-9.58653849118086,0.01046465,0.02311761,1.766783,0.00596233807943648,0.478920504884147,-0.245806067478884,101451.027488641,7.20549298177179,48.6899989116937,5,2,7.06488122393233,244.263916015625,0.0718048697230575,37.2529620353417,126.316357741186,17,-0.00183910883443846,0.00479091427147778,0.00332481819151408,-0.0365383043182909,-0.263954049437766,0.389507679017184
558.04 sec,0.0394594111078045,-0.148225774822932,-9.61388661169604,0.01058104,0.02300474,1.766593,0.0239924047778071,0.523138400937336,-0.289879314489619,101451.545576553,7.15942315860642,48.6899989116937,5,2,7.06532242648458,244.263916015625,0.0712050165872135,37.2529620353417,126.316357736187,17,-0.00233118761682456,0.00598335979655652,0.00312870763620478,-0.0360382442860757,-0.264554121476425,0.389407667010741
558.05 sec,0.045533907708288,-0.136444442733299,-9.6284723288277,0.01069744,0.02289188,1.766404,0.0420224714761777,0.567356296990524,-0.333952561500355,101452.063664464,7.11335333544105,48.6899989116937,5,2,7.06576362903682,244.263916015625,0.0706051634513694,37.2529620353417,126.316357731188,17,-0.00301527934339059,0.00728523529448458,0.00239221587216855,-0.0355381842538605,-0.265154193515083,0.389307655004298
558.06 sec,0.0516084043087714,-0.124663110643667,-9.64305804595937,0.01081383,0.02277902,1.766215,0.0600525381745483,0.611574193043712,-0.378025808511091,101452.581752376,7.06728351227568,48.6899989116937,5,2,7.06620483158907,244.263916015625,0.0700053103155254,37.2529620353417,126.316357726189,17,-0.00369937106995662,0.00858711079241264,0.00165572410813233,-0.0350381242216453,-0.265754265553741,0.389207642997855
558.07 sec,0.0576829009092549,-0.112881778554034,-9.65764376309104,0.01093022,0.02266616,1.766026,0.0780826048729189,0.655792089096901,-0.422099055521827,101453.099840287,7.02121368911031,48.6899989116937,5,2,7.06664603414132,244.263916015625,0.0694054571796813,37.2529620353417,126.316357721191,17,-0.00438346279652265,0.00988898629034069,0.0009192323440961,-0.0345380641894301,-0.266354337592399,0.389107630991412
558.08 sec,0.0637573975097384,-0.101100446464401,-9.67222948022271,0.01104661,0.0225533,1.765837,0.0961126715710796,0.700009985149574,-0.46617230253205,101453.617928199,6.97514386594494,48.6899989116937,5,2,7.06708723669357,244.263916015625,0.0688056040438373,37.2529620353417,126.316357716192,17,-0.00506755452308867,0.0111908617882688,0.000182740580059875,-0.0340380041572149,-0.266954409631058,0.389007618984969
