Time,Accel_AccelX,Accel_AccelY,Accel_AccelZ,AttitudeEuler_Pitch,AttitudeEuler_Roll,AttitudeEuler_Yaw,AttitudeRate_BodyRotationRateX,AttitudeRate_BodyRotationRateY,AttitudeRate_BodyRotationRateZ,Barometer_PressAbs,Barometer_PressAltitude,Barometer_Temperature,FlightMode_mode,FlightMode_type,GPS_Altitude,GPS_CourseAngle,GPS_GroundSpeed,GPS_Latitude,GPS_Longitude,GPS_SatellitesVisible,Gyro_GyroX,Gyro_GyroY,Gyro_GyroZ,Mag_MagX,Mag_MagY,Mag_MagZ
506.85 sec,-0.130534693598747,-0.357726544141769,-9.56300163269043,0.02742468,0.04132799,1.699795,-1.7432553768158,-1.61391627788544,0.574564576148987,101420.1171875,5.98769950866699,46.0699989702553,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.0400637164711952,-0.0310928244143724,0.00582349253818393,-0.0450000021373853,-0.260000012349337,0.409000019426458
506.85 sec,-0.130534693598747,-0.357726544141769,-9.56300163269043,0.02742468,0.04132799,1.699795,-1.7432553768158,-1.61391627788544,0.574564576148987,101420.1171875,5.98769950866699,46.0699989702553,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.0400637164711952,-0.0310928244143724,0.00582349253818393,-0.0450000021373853,-0.260000012349337,0.409000019426458
506.85 sec,-0.130534693598747,-0.357726544141769,-9.56300163269043,0.02742468,0.04132799,1.699795,-1.7432553768158,-1.61391627788544,0.574564576148987,101420.1171875,5.98769950866699,46.0699989702553,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.0400637164711952,-0.0310928244143724,0.00582349253818393,-0.0450000021373853,-0.260000012349337,0.409000019426458
506.85 sec,-0.130534693598747,-0.357726544141769,-9.56300163269043,0.02742468,0.04132799,1.699795,-1.7432553768158,-1.61391627788544,0.574564576148987,101420.1171875,5.98769950866699,46.0699989702553,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.0400637164711952,-0.0310928244143724,0.00582349253818393,-0.0450000021373853,-0.260000012349337,0.409000019426458
506.87 sec,-0.130534693598747,-0.357726544141769,-9.56300163269043,0.02742468,0.04132799,1.699795,-1.7432553768158,-1.61391627788544,0.574564576148987,101420.1171875,5.98769950866699,46.0699989702553,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.0400637164711952,-0.0310928244143724,0.00582349253818393,-0.0450000021373853,-0.260000012349337,0.409000019426458
506.91 sec,-0.320524573326111,-0.442776560783386,-9.45601558685303,0.02348326,0.04014722,1.699633,-3.34041547775269,-3.09952974319458,1.10974931716919,101424.421875,5.60340166091919,46.0799989700317,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.0670162364840508,-0.0482858121395111,0.0111144492402673,-0.0490000023273751,-0.268000012729317,0.409000019426458
506.91 sec,-0.320524573326111,-0.442776560783386,-9.45601558685303,0.02348326,0.04014722,1.699633,-3.34041547775269,-3.09952974319458,1.10974931716919,101424.421875,5.60340166091919,46.0799989700317,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.0670162364840508,-0.0482858121395111,0.0111144492402673,-0.0490000023273751,-0.268000012729317,0.409000019426458
506.95 sec,-0.465175330638885,-0.0106192007660866,-9.54687881469727,0.02348326,0.04014722,1.699633,-3.34041547775269,-3.09952974319458,1.10974931716919,101424.421875,5.60340166091919,46.0799989700317,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.058559387922287,-0.0540843121707439,0.0181742124259472,-0.0490000023273751,-0.268000012729317,0.409000019426458
506.95 sec,-0.465175330638885,-0.0106192007660866,-9.54687881469727,0.02348326,0.04014722,1.699633,-3.34041547775269,-3.09952974319458,1.10974931716919,101424.421875,5.60340166091919,46.0799989700317,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.058559387922287,-0.0540843121707439,0.0181742124259472,-0.0490000023273751,-0.268000012729317,0.409000019426458
506.95 sec,-0.465175330638885,-0.0106192007660866,-9.54687881469727,0.02348326,0.04014722,1.699633,-3.34041547775269,-3.09952974319458,1.10974931716919,101424.421875,5.60340166091919,46.0799989700317,5,2,6.00356853054529,131.103637695312,0.226000010967255,37.252986835342,126.316360176145,16,-0.058559387922287,-0.0540843121707439,0.0181742124259472,-0.0490000023273751,-0.268000012729317,0.409000019426458
