Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
0,1000,16.14904022216797,-0.4636501371860504,0.12729073279736633,0.2033190131187439,0,-7.487504482269287,0,0,0,-17.0004218127666
0.01,1000,16.1490421295166,-0.4668503999710083,0.12729188761399662,0.20331072807312012,0,-7.539186954498291,0,0,0,-16.88403453038128
0.02,1000,16.149045944213867,-0.4685033857822418,0.1272896387605587,0.2033040076494217,0,-7.565882682800293,0,0,0,-16.824161846588023
0.03,1000,16.149051666259766,-0.47080501914024353,0.1272690222447171,0.2033010572195053,0,-7.603054523468018,0,0,0,-16.739196213015255
0.04,1000,16.149051666259766,-0.4703339636325836,0.12728110527345918,0.20331570506095886,0,-7.595447540283203,0,0,0,-16.757551719454423
0.05,1000,16.1490535736084,-0.4677804410457611,0.1272861135308452,0.20332343876361847,0,-7.554211616516113,0,0,0,-16.84968937209945
0.06,1000,16.1490535736084,-0.46527114510536194,0.12727170871287805,0.2032974809408188,0,-7.513688564300537,0,0,0,-16.938645201028944
0.07,1000,16.1490535736084,-0.46033400297164917,0.12727057820817683,0.2032887041568756,0,-7.433958530426025,0,0,0,-17.12016262186642
0.08,1000,16.14905548095703,-0.4574044644832611,0.1272463756827991,0.20326872169971466,0,-7.386650085449219,0,0,0,-17.226533389479634
0.09,1000,16.1490535736084,-0.4560072422027588,0.12723615251663,0.20327304303646088,0,-7.3640851974487305,0,0,0,-17.277930327004874
0.1,1000,16.14905548095703,-0.4549308121204376,0.1272405286638605,0.20327985286712646,0,-7.346703052520752,0,0,0,-17.319404958483112
0.11,1000,16.149051666259766,-0.45522624254226685,0.12724551260931752,0.20328223705291748,0,-7.351471900939941,0,0,0,-17.308849022785026
0.12,1000,16.1490478515625,-0.45530274510383606,0.12727471123611678,0.2032916247844696,0,-7.352705955505371,0,0,0,-17.3099141891769
0.13,1000,16.149049758911133,-0.45431435108184814,0.12730169747737172,0.20329347252845764,0,-7.336745262145996,0,0,0,-17.35124902706305
0.14,1000,16.149049758911133,-0.45483386516571045,0.12728903096233224,0.2033110111951828,0,-7.345134735107422,0,0,0,-17.329707138421654
0.15,1000,16.14904022216797,-0.45618027448654175,0.12728824082463783,0.20329633355140686,0,-7.366873741149902,0,0,0,-17.27846063095746
0.16,1000,16.149044036865234,-0.459842324256897,0.12730957454238667,0.2033059149980545,0,-7.426013946533203,0,0,0,-17.143729998097506
0.17,1000,16.149044036865234,-0.46065759658813477,0.127306183028283,0.20330403745174408,0,-7.43917989730835,0,0,0,-17.112932861962648
0.18,1000,16.1490421295166,-0.46425679326057434,0.1273035938078383,0.20333018898963928,0,-7.497302532196045,0,0,0,-16.97991925909245
0.19,1000,16.149044036865234,-0.46661919355392456,0.12730635321178643,0.20333489775657654,0,-7.535453796386719,0,0,0,-16.89431847637303
0.2,1000,16.149045944213867,-0.4686366319656372,0.12730495527586555,0.2033354789018631,0,-7.568034648895264,0,0,0,-16.821402442639883
0.21,1000,16.1490421295166,-0.4711364507675171,0.127289553668807,0.2033345252275467,0,-7.608402252197266,0,0,0,-16.730129382972
0.22,1000,16.149038314819336,-0.4733392894268036,0.12729452545829947,0.2033369243144989,0,-7.643974304199219,0,0,0,-16.652923813255594
0.23,1000,16.149045944213867,-0.47191405296325684,0.12727857683283708,0.2033357173204422,0,-7.620961666107178,0,0,0,-16.701117654127376
0.24,1000,16.1490478515625,-0.472167432308197,0.12727431008928733,0.20332984626293182,0,-7.625054359436035,0,0,0,-16.691593455918706
0.25,1000,16.1490478515625,-0.4722811281681061,0.12727311880476344,0.20334555208683014,0,-7.626890659332275,0,0,0,-16.687419401598476
0.26,1000,16.14904022216797,-0.4732906222343445,0.12726662751970483,0.20336106419563293,0,-7.643189430236816,0,0,0,-16.650984936913176
0.27,1000,16.14904022216797,-0.4721814692020416,0.1272913405955928,0.20335868000984192,0,-7.625277519226074,0,0,0,-16.69333935632422
0.28,1000,16.14903450012207,-0.4725596010684967,0.12729365022885336,0.20334747433662415,0,-7.631381511688232,0,0,0,-16.680288408906502
0.29,1000,16.14903450012207,-0.47098657488822937,0.1272821142185151,0.20333632826805115,0,-7.605978488922119,0,0,0,-16.73448273776904
0.3,1000,16.149036407470703,-0.4723091125488281,0.12731106972602377,0.2033347636461258,0,-7.6273369789123535,0,0,0,-16.6914187139286
0.31,1000,16.149036407470703,-0.4730057120323181,0.1273251706448777,0.20330874621868134,0,-7.638586521148682,0,0,0,-16.6686825017722
0.32,1000,16.149038314819336,-0.4715362787246704,0.127292677751691,0.20330798625946045,0,-7.614857196807861,0,0,0,-16.716358194655925
0.33,1000,16.14903450012207,-0.4704186022281647,0.12728757224658874,0.20330101251602173,0,-7.596806049346924,0,0,0,-16.75540619171501
0.34,1000,16.14903450012207,-0.47021302580833435,0.12729572889878785,0.20331169664859772,0,-7.593486309051514,0,0,0,-16.763805963204724
0.35,1000,16.149038314819336,-0.4687274098396301,0.12728281926445778,0.2033030092716217,0,-7.569497108459473,0,0,0,-16.81522721265902
0.36,1000,16.14903450012207,-0.46847760677337646,0.12728588256751916,0.20329596102237701,0,-7.565461158752441,0,0,0,-16.824604019797775
0.37,1000,16.149038314819336,-0.46652379631996155,0.12727383600667067,0.20330053567886353,0,-7.533910751342773,0,0,0,-16.893461480873718
0.38,1000,16.149038314819336,-0.46338799595832825,0.1272931275223786,0.2032938152551651,0,-7.483270645141602,0,0,0,-17.01035931376926
0.39,1000,16.149044036865234,-0.4624512791633606,0.1272657887581523,0.20329120755195618,0,-7.468145847320557,0,0,0,-17.04114885242629
0.4,1000,16.149036407470703,-0.4643303453922272,0.12726047660165302,0.2033073753118515,0,-7.49848747253418,0,0,0,-16.971486058700282
0.41,1000,16.149038314819336,-0.46344098448753357,0.12726684632706636,0.20333287119865417,0,-7.484126091003418,0,0,0,-17.00490432468676
0.42,1000,16.149044036865234,-0.4640868306159973,0.12725845871154118,0.20333121716976166,0,-7.494558811187744,0,0,0,-16.98011375452492
0.43,1000,16.1490478515625,-0.46418827772140503,0.12728154288818222,0.20333419740200043,0,-7.496198654174805,0,0,0,-16.979478605378265
0.44,1000,16.1490478515625,-0.4630734920501709,0.12729451330233493,0.20334908366203308,0,-7.478196144104004,0,0,0,-17.022088300044423
0.45,1000,16.14905548095703,-0.46384209394454956,0.12731348876296508,0.20335036516189575,0,-7.490611553192139,0,0,0,-16.996407305480812
0.46,1000,16.14905548095703,-0.46299248933792114,0.127295364219852,0.20334525406360626,0,-7.47689151763916,0,0,0,-17.025171356548153
0.47,1000,16.149051666259766,-0.46081870794296265,0.12730366674362545,0.2033524066209793,0,-7.4417853355407715,0,0,0,-17.10660264343404
0.48,1000,16.149057388305664,-0.460813045501709,0.12731533646957355,0.20334863662719727,0,-7.4416961669921875,0,0,0,-17.108375894759746
0.49,1000,16.1490535736084,-0.46021661162376404,0.1273278328011096,0.2033398300409317,0,-7.43206262588501,0,0,0,-17.132233494643966
0.5,1000,16.14905548095703,-0.4565344452857971,0.12732382133281495,0.20333324372768402,0,-7.372600078582764,0,0,0,-17.26986636403528
0.51,1000,16.1490535736084,-0.45176658034324646,0.12732061215817922,0.203334778547287,0,-7.295602798461914,0,0,0,-17.45169224247269
0.52,1000,16.149051666259766,-0.44769221544265747,0.1273461883075488,0.20335842669010162,0,-7.229804515838623,0,0,0,-17.614056421698766
0.53,1000,16.1490535736084,-0.4480056166648865,0.12734833991327046,0.20335064828395844,0,-7.234866619110107,0,0,0,-17.602029614292636
0.54,1000,16.1490535736084,-0.4488471746444702,0.12736509083239175,0.2033356875181198,0,-7.248456954956055,0,0,0,-17.57133884284741
0.55,1000,16.149051666259766,-0.447474867105484,0.12735694633615716,0.20332224667072296,0,-7.22629451751709,0,0,0,-17.624101806886625
0.56,1000,16.1490535736084,-0.44615641236305237,0.12735528096901666,0.2033226490020752,0,-7.20500373840332,0,0,0,-17.675950034595015
0.57,1000,16.149051666259766,-0.44787365198135376,0.1273348103247494,0.20331549644470215,0,-7.232734680175781,0,0,0,-17.60534819260912
0.58,1000,16.1490478515625,-0.4512842893600464,0.12733050711330604,0.20333071053028107,0,-7.287811756134033,0,0,0,-17.4717070380701
0.59,1000,16.1490478515625,-0.4511898159980774,0.1273103282121875,0.20334069430828094,0,-7.286285877227783,0,0,0,-17.4725959429763
0.6,1000,16.149044036865234,-0.44781550765037537,0.1273232986263402,0.2033446878194809,0,-7.231792449951172,0,0,0,-17.606050199560688
0.61,1000,16.1490478515625,-0.445675790309906,0.1273020621563076,0.20334544777870178,0,-7.197239875793457,0,0,0,-17.68762279953423
0.62,1000,16.1490535736084,-0.4455326497554779,0.12729016146703345,0.20335377752780914,0,-7.194930553436279,0,0,0,-17.691644904297842
0.63,1000,16.1490535736084,-0.4451490044593811,0.12726569151043607,0.20335476100444794,0,-7.188735008239746,0,0,0,-17.70348937223603
0.64,1000,16.1490535736084,-0.43990248441696167,0.12726995825398585,0.2033551037311554,0,-7.104008674621582,0,0,0,-17.915231079379925
0.65,1000,16.149049758911133,-0.4378249943256378,0.12727502729119455,0.20333047211170197,0,-7.070457458496094,0,0,0,-18.00096101922247
0.66,1000,16.149049758911133,-0.43781042098999023,0.127292884403088,0.20333045721054077,0,-7.0702223777771,0,0,0,-18.004085102106487
0.67,1000,16.1490535736084,-0.4379149377346039,0.12729457408215758,0.20333106815814972,0,-7.071911811828613,0,0,0,-18.00002349045815
0.68,1000,16.149051666259766,-0.4360257089138031,0.12725571146355757,0.20332559943199158,0,-7.0414018630981445,0,0,0,-18.072497350981546
0.69,1000,16.14905548095703,-0.4346369802951813,0.12723667522310475,0.20332729816436768,0,-7.01897668838501,0,0,0,-18.127524363414334
0.7,1000,16.1490535736084,-0.4371742606163025,0.12723971421423708,0.2033339887857437,0,-7.059950351715088,0,0,0,-18.022749066145586
0.71,1000,16.149049758911133,-0.44048193097114563,0.12723855939760678,0.20333290100097656,0,-7.1133646965026855,0,0,0,-17.887254127015854
0.72,1000,16.1490535736084,-0.43933403491973877,0.1272284334791539,0.20334455370903015,0,-7.094829082489014,0,0,0,-17.932557887320808
0.73,1000,16.149049758911133,-0.43908703327178955,0.12721844127631088,0.20335209369659424,0,-7.090838432312012,0,0,0,-17.941240284985824
0.74,1000,16.149049758911133,-0.43700385093688965,0.12722816604793427,0.20335835218429565,0,-7.057197093963623,0,0,0,-18.02814479490101
0.75,1000,16.149051666259766,-0.4347841143608093,0.1272285428828347,0.20337249338626862,0,-7.021351337432861,0,0,0,-18.120235343183484
0.76,1000,16.1490535736084,-0.43648067116737366,0.12722595366238995,0.2033659666776657,0,-7.048749923706055,0,0,0,-18.049434447278426
0.77,1000,16.1490535736084,-0.4378189146518707,0.12721862361577882,0.20335763692855835,0,-7.070361137390137,0,0,0,-17.9932283062863
0.78,1000,16.1490535736084,-0.44122302532196045,0.12722275664371877,0.20335917174816132,0,-7.1253342628479,0,0,0,-17.854987638668522
0.79,1000,16.14905548095703,-0.4431781470775604,0.12726734472161205,0.20336094498634338,0,-7.1569085121154785,0,0,0,-17.782446920340217
0.8,1000,16.1490535736084,-0.444551020860672,0.1272836580260103,0.20335622131824493,0,-7.179078102111816,0,0,0,-17.729805515946296
0.81,1000,16.1490535736084,-0.4463893473148346,0.1273172328000401,0.20335246622562408,0,-7.208765506744385,0,0,0,-17.661447968911617
0.82,1000,16.149049758911133,-0.44569820165634155,0.12732062431414376,0.2033475637435913,0,-7.197602272033691,0,0,0,-17.689310959108226
0.83,1000,16.1490535736084,-0.44686001539230347,0.12731542156132525,0.20333999395370483,0,-7.216366291046143,0,0,0,-17.642594067926748
0.84,1000,16.1490535736084,-0.45085808634757996,0.12730676651458042,0.20334526896476746,0,-7.28093147277832,0,0,0,-17.48495551991142
0.85,1000,16.149051666259766,-0.45217856764793396,0.1273248424338354,0.20334501564502716,0,-7.302255153656006,0,0,0,-17.4363726881747
0.86,1000,16.149051666259766,-0.4564090073108673,0.1273034357802994,0.20334511995315552,0,-7.370572566986084,0,0,0,-17.27185234474025
0.87,1000,16.1490535736084,-0.4568426012992859,0.1272913527515573,0.20333896577358246,0,-7.377575874328613,0,0,0,-17.253817451865537
0.88,1000,16.1490535736084,-0.4541753828525543,0.1272940027518247,0.20333871245384216,0,-7.334502696990967,0,0,0,-17.355505134143858
0.89,1000,16.1490535736084,-0.4519850015640259,0.12731882523139343,0.20333831012248993,0,-7.299129962921143,0,0,0,-17.44301440329437
0.9,1000,16.1490535736084,-0.45300641655921936,0.1273310298197808,0.2033226490020752,0,-7.315624713897705,0,0,0,-17.405352186191617
0.91,1000,16.149049758911133,-0.450809508562088,0.12732382133281495,0.20334039628505707,0,-7.280145168304443,0,0,0,-17.489187315063166
0.92,1000,16.149044036865234,-0.44814249873161316,0.1273343119302037,0.2033383995294571,0,-7.237072944641113,0,0,0,-17.594725399106125
0.93,1000,16.149045944213867,-0.44983768463134766,0.12734595734422272,0.20334379374980927,0,-7.264449596405029,0,0,0,-17.530020719412484
0.94,1000,16.14903450012207,-0.452004075050354,0.12734330734395535,0.203347310423851,0,-7.299429416656494,0,0,0,-17.445652247597216
0.95,1000,16.149038314819336,-0.4532521367073059,0.12734012248124868,0.20333527028560638,0,-7.319586277008057,0,0,0,-17.397174261054563
0.96,1000,16.14903450012207,-0.453208327293396,0.1273265442688695,0.20331253111362457,0,-7.31887674331665,0,0,0,-17.39700559704672
0.97,1000,16.14904022216797,-0.45182010531425476,0.12732423463560896,0.20331111550331116,0,-7.29646110534668,0,0,0,-17.45013475951738
0.98,1000,16.149036407470703,-0.4539993703365326,0.1273101701846486,0.20331671833992004,0,-7.3316521644592285,0,0,0,-17.36445800201965
0.99,1000,16.14903450012207,-0.4557686746120453,0.127334433489849,0.20333364605903625,0,-7.36022424697876,0,0,0,-17.300347445092378
1,1000,16.149030685424805,-0.4538358151912689,0.12734164197681483,0.20334532856941223,0,-7.32900857925415,0,0,0,-17.375015457213305
1.01,1000,16.149032592773438,-0.4552443325519562,0.12732790573689678,0.20333583652973175,0,-7.351755619049072,0,0,0,-17.319388244031884
1.02,1000,16.14903450012207,-0.45483675599098206,0.12733341238882853,0.20333532989025116,0,-7.345174312591553,0,0,0,-17.335655963563156
1.03,1000,16.149030685424805,-0.45228537917137146,0.12736151697882017,0.2033473551273346,0,-7.3039703369140625,0,0,0,-17.437299580470057
1.04,1000,16.149032592773438,-0.45096832513809204,0.1273652245480016,0.2033429592847824,0,-7.2827019691467285,0,0,0,-17.488731466393318
1.05,1000,16.149038314819336,-0.45205196738243103,0.12736052018972877,0.2033468782901764,0,-7.300204753875732,0,0,0,-17.44615672012518
1.06,1000,16.14904022216797,-0.4529106318950653,0.1273700869338133,0.2033466249704361,0,-7.314072132110596,0,0,0,-17.414387106827984
1.07,1000,16.149032592773438,-0.452739953994751,0.12736161422653638,0.20333832502365112,0,-7.311312198638916,0,0,0,-17.419802589025764
1.08,1000,16.149038314819336,-0.45405879616737366,0.12736056881358687,0.2033495455980301,0,-7.332612991333008,0,0,0,-17.36905599560284
1.09,1000,16.14903450012207,-0.45358210802078247,0.1273841392288091,0.2033427655696869,0,-7.324913024902344,0,0,0,-17.390532545934892
1.1,1000,16.149038314819336,-0.45623016357421875,0.12736907798875735,0.20334258675575256,0,-7.367678165435791,0,0,0,-17.28754569494751
1.11,1000,16.149036407470703,-0.4548262357711792,0.1273551715653359,0.20332631468772888,0,-7.345005512237549,0,0,0,-17.339017087755494
1.12,1000,16.149030685424805,-0.4554024636745453,0.12734246858240283,0.2033359557390213,0,-7.354308128356934,0,0,0,-17.315357022294872
1.13,1000,16.14903450012207,-0.45533281564712524,0.12734727018839187,0.20331765711307526,0,-7.353185176849365,0,0,0,-17.318654327673432
1.14,1000,16.149032592773438,-0.4536546468734741,0.12737374587913658,0.20330779254436493,0,-7.326083660125732,0,0,0,-17.38633569918117
1.15,1000,16.149032592773438,-0.4506172835826874,0.12736633074077375,0.20329929888248444,0,-7.27703332901001,0,0,0,-17.50250721319609
1.16,1000,16.149028778076172,-0.4536072313785553,0.12735263096874927,0.2033047378063202,0,-7.325316429138184,0,0,0,-17.385273571780427
1.17,1000,16.14902687072754,-0.4587062895298004,0.1273727490900452,0.2033015936613083,0,-7.407660007476807,0,0,0,-17.19473490576668
1.18,1000,16.149032592773438,-0.4593086838722229,0.12738624221067266,0.20329318940639496,0,-7.417390823364258,0,0,0,-17.173996830279776
1.19,1000,16.149032592773438,-0.4613494575023651,0.12739511606477902,0.20327898859977722,0,-7.450347423553467,0,0,0,-17.09921789498252
1.2,1000,16.14903450012207,-0.4614177346229553,0.12740356446012685,0.20328283309936523,0,-7.451450824737549,0,0,0,-17.097819959061656
1.21,1000,16.14903450012207,-0.46253257989883423,0.12740841468997402,0.2032897174358368,0,-7.469454765319824,0,0,0,-17.05725702492311
1.22,1000,16.149036407470703,-0.4641649127006531,0.12739380322060986,0.2032860815525055,0,-7.495816230773926,0,0,0,-16.995320866151012
1.23,1000,16.14903450012207,-0.4635898172855377,0.12738203624694555,0.20330014824867249,0,-7.486527919769287,0,0,0,-17.01483422821159
1.24,1000,16.149032592773438,-0.46397852897644043,0.1273674734014395,0.2032942771911621,0,-7.492804527282715,0,0,0,-16.99863792497193
1.25,1000,16.149032592773438,-0.46390655636787415,0.12737598257660998,0.20330850780010223,0,-7.491641998291016,0,0,0,-17.002412351958263
1.26,1000,16.14902687072754,-0.4682207703590393,0.12739973533130014,0.20332197844982147,0,-7.561309814453125,0,0,0,-16.848897714909484
1.27,1000,16.14902114868164,-0.4706152677536011,0.12739472707391408,0.20333635807037354,0,-7.599976062774658,0,0,0,-16.762517430964625
1.28,1000,16.149019241333008,-0.4728875160217285,0.12737263968636442,0.20332714915275574,0,-7.636669635772705,0,0,0,-16.679081929426975
1.29,1000,16.149028778076172,-0.4703543782234192,0.12734804817012174,0.20333276689052582,0,-7.595766544342041,0,0,0,-16.765661267291
1.3,1000,16.14902114868164,-0.4654390811920166,0.1273447903716279,0.20334221422672272,0,-7.516385555267334,0,0,0,-16.942290470892154
1.31,1000,16.149011611938477,-0.46255382895469666,0.12733184426940425,0.20333817601203918,0,-7.469787120819092,0,0,0,-17.046248279546308
1.32,1000,16.149009704589844,-0.46434611082077026,0.12731114266181096,0.2033238559961319,0,-7.498729705810547,0,0,0,-16.977694717583596
1.33,1000,16.14900779724121,-0.4635697305202484,0.1273200165159173,0.20332053303718567,0,-7.486191272735596,0,0,0,-17.00731576415025
1.34,1000,16.149011611938477,-0.46278509497642517,0.12732846491126512,0.2033124417066574,0,-7.473521709442139,0,0,0,-17.037277177723723
1.35,1000,16.149009704589844,-0.4629228413105011,0.12733067729680944,0.2033068686723709,0,-7.475745677947998,0,0,0,-17.03250596164599
1.36,1000,16.149011611938477,-0.46111825108528137,0.12732115917658304,0.20331813395023346,0,-7.446603775024414,0,0,0,-17.09788225837987
1.37,1000,16.14900779724121,-0.46317899227142334,0.1273109967902366,0.2033318281173706,0,-7.479881286621094,0,0,0,-17.02045636180637
1.38,1000,16.14900779724121,-0.4634785056114197,0.12731636972655852,0.2033349722623825,0,-7.484717845916748,0,0,0,-17.010176974301324
1.39,1000,16.14900016784668,-0.46229690313339233,0.12730578188145356,0.20332059264183044,0,-7.465632915496826,0,0,0,-17.052242689554795
1.4,1000,16.149002075195312,-0.46434757113456726,0.12730619518424754,0.2033166140317917,0,-7.498749732971191,0,0,0,-16.9769896716409
1.41,1000,16.149003982543945,-0.46431413292884827,0.1273007250002094,0.20330305397510529,0,-7.498210906982422,0,0,0,-16.97748046870877
1.42,1000,16.148998260498047,-0.46561238169670105,0.1272873899071208,0.20329050719738007,0,-7.519173622131348,0,0,0,-16.92837493049729
1.43,1000,16.149009704589844,-0.46498212218284607,0.12730426238588738,0.2032788246870041,0,-7.509000778198242,0,0,0,-16.953556011019636
1.44,1000,16.14900779724121,-0.46566784381866455,0.12731750023125973,0.20327073335647583,0,-7.520073413848877,0,0,0,-16.930353313724428
1.45,1000,16.149002075195312,-0.4696443974971771,0.1273126256894835,0.20326371490955353,0,-7.584288120269775,0,0,0,-16.78636439437988
1.46,1000,16.14900016784668,-0.47297173738479614,0.12730478509236215,0.20325714349746704,0,-7.6380205154418945,0,0,0,-16.66724809795775
1.47,1000,16.14899444580078,-0.4760090112686157,0.1273261674339691,0.2032565474510193,0,-7.687067031860352,0,0,0,-16.56368687764636
1.48,1000,16.14899444580078,-0.48032471537590027,0.12733247637955977,0.20323491096496582,0,-7.756761074066162,0,0,0,-16.415675853538197
1.49,1000,16.14899253845215,-0.4839979410171509,0.1273193965617263,0.20323839783668518,0,-7.816079139709473,0,0,0,-16.289419447450697
1.5,1000,16.148990631103516,-0.488504558801651,0.1273199314241656,0.20323865115642548,0,-7.888855457305908,0,0,0,-16.139214271745004
1.51,1000,16.148983001708984,-0.4904198944568634,0.12731323348770998,0.20325970649719238,0,-7.919782638549805,0,0,0,-16.075343795117185
1.52,1000,16.148988723754883,-0.4947085976600647,0.12732018669942072,0.2032589316368103,0,-7.989043712615967,0,0,0,-15.93684937173986
1.53,1000,16.148984909057617,-0.4963029623031616,0.12733106628767438,0.2032613903284073,0,-8.014788627624512,0,0,0,-15.88701447565663
1.54,1000,16.14897918701172,-0.4980667531490326,0.1273503091795242,0.20326513051986694,0,-8.043269157409668,0,0,0,-15.833152916323083
1.55,1000,16.148967742919922,-0.5004072189331055,0.12733727798554884,0.2032536417245865,0,-8.081060409545898,0,0,0,-15.75749571258859
1.56,1000,16.148963928222656,-0.5009027719497681,0.1273230068831915,0.20327918231487274,0,-8.08906078338623,0,0,0,-15.740147631709782
1.57,1000,16.148969650268555,-0.5012528300285339,0.12732211949778086,0.2032698094844818,0,-8.094717025756836,0,0,0,-15.729038599625612
1.58,1000,16.148969650268555,-0.5000810027122498,0.12734176353646012,0.20326855778694153,0,-8.075793266296387,0,0,0,-15.768328196479718
1.59,1000,16.14897346496582,-0.5003435015678406,0.12736399679558413,0.20325803756713867,0,-8.080034255981445,0,0,0,-15.762803310601173
1.6,1000,16.148977279663086,-0.49759405851364136,0.12736831216299202,0.20326632261276245,0,-8.035634994506836,0,0,0,-15.850435658892545
1.61,1000,16.148977279663086,-0.4984261095523834,0.12739208922961123,0.20328089594841003,0,-8.049072265625,0,0,0,-15.82692754298854
1.62,1000,16.148977279663086,-0.5013712644577026,0.12739978395515825,0.20326906442642212,0,-8.096632957458496,0,0,0,-15.734908410997674
1.63,1000,16.148983001708984,-0.5020890831947327,0.1273905332661515,0.20327313244342804,0,-8.108227729797363,0,0,0,-15.711266579483848
1.64,1000,16.14898109436035,-0.5008372068405151,0.12739695161542294,0.20328053832054138,0,-8.088010787963867,0,0,0,-15.75133263857226
1.65,1000,16.148983001708984,-0.4973488450050354,0.12738962156881178,0.20327796041965485,0,-8.031678199768066,0,0,0,-15.860897385865533
1.66,1000,16.148984909057617,-0.495378702878952,0.12739156652313646,0.20330055058002472,0,-7.999863147735596,0,0,0,-15.924217805098403
1.67,1000,16.148977279663086,-0.49402421712875366,0.12737975092561404,0.2032981514930725,0,-7.977985858917236,0,0,0,-15.966405079997168
1.68,1000,16.14897346496582,-0.4914112389087677,0.12736730321793607,0.20329658687114716,0,-7.935787200927734,0,0,0,-16.049737255836316
1.69,1000,16.14897346496582,-0.49157121777534485,0.1273571651435187,0.2033008635044098,0,-7.938370704650879,0,0,0,-16.043236853804302
1.7,1000,16.148975372314453,-0.4909670054912567,0.1273490571151777,0.20330791175365448,0,-7.928614139556885,0,0,0,-16.061957039179347
1.71,1000,16.148983001708984,-0.4916549026966095,0.12733828693060475,0.2032945156097412,0,-7.939726829528809,0,0,0,-16.038119192737486
1.72,1000,16.148983001708984,-0.4894191026687622,0.12737885138423888,0.20329466462135315,0,-7.903620719909668,0,0,0,-16.116519085968893
1.73,1000,16.14898681640625,-0.48979437351226807,0.12736786239230444,0.20330624282360077,0,-7.909682750701904,0,0,0,-16.10277828756414
1.74,1000,16.14899444580078,-0.49316489696502686,0.12732560825960076,0.2033078968524933,0,-7.964117050170898,0,0,0,-15.987410586703714
1.75,1000,16.14899253845215,-0.49117738008499146,0.12735005390426907,0.20329973101615906,0,-7.9320197105407715,0,0,0,-16.055186166936554
1.76,1000,16.148988723754883,-0.49369120597839355,0.1273515612438707,0.20330972969532013,0,-7.97261381149292,0,0,0,-15.97362724242311
1.77,1000,16.148990631103516,-0.49405309557914734,0.12735619266635634,0.20329414308071136,0,-7.978458881378174,0,0,0,-15.96250605437441
1.78,1000,16.14899253845215,-0.4975675940513611,0.12736399679558413,0.20327603816986084,0,-8.035215377807617,0,0,0,-15.850725882545682
