Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
0,1000,16.645217895507812,0.01504373550415039,0.12831956501126404,0.20547980070114136,0.000004523373943832268,0.25040626525878906,9.733302874792571e-8,0.00003887004424996121,1019.7162129779283,512.4455278509444
0.01,1000,16.645225524902344,0.01161160133779049,0.12829077968725877,0.20548005402088165,0.000004471066151392878,0.19327771663665771,9.620760010875529e-8,0.000049776872401707806,1019.7162129779283,663.7639467882257
0.02,1000,16.64523696899414,0.010736312717199326,0.1282928705131578,0.20546507835388184,0.000004418758358953488,0.17870846390724182,9.507512288564612e-8,0.000053201245009404374,1019.7162129779283,717.8891568364464
0.03,1000,16.64525032043457,0.011160807684063911,0.1283151402401754,0.20546552538871765,0.000004366450566514098,0.18577443063259125,9.394985767130493e-8,0.00005057200951341656,1019.7162129779283,690.7039953779521
0.04,1000,16.6452579498291,0.01220984198153019,0.12832405056217533,0.20546941459178925,0.000004314142774074709,0.20323596894741058,9.282614854555504e-8,0.000045674073589907493,1019.7162129779283,631.4042343489197
0.05,1000,16.645275115966797,0.013252058997750282,0.1283116514783555,0.2054816037416458,0.000004261834981635318,0.22058416903018951,9.170609160946697e-8,0.000041574193687665684,1019.7162129779283,581.6902293329316
0.06,1000,16.645282745361328,0.01412691455334425,0.12831504299245916,0.20547214150428772,0.000004209527189195928,0.23514649271965027,9.05763641867452e-8,0.00003851912140362401,1019.7162129779283,545.6812963419444
0.07,1000,16.645296096801758,0.01634792797267437,0.12834351226138666,0.20548945665359497,0.000004157219396756539,0.272116094827652,8.945839624630025e-8,0.00003287508434368647,1019.7162129779283,471.64981914762865
0.08,1000,16.645307540893555,0.015770455822348595,0.1283502223538068,0.20550552010536194,0.000004104911332909815,0.26250410079956055,8.833969644683748e-8,0.00003365269094501855,1019.7162129779283,488.9455685991378
0.09,1000,16.64531135559082,0.013056237250566483,0.12835095171167857,0.20551824569702148,0.000004052603540470426,0.2173251360654831,8.72194050316466e-8,0.000040133141965270624,1019.7162129779283,590.5941329836013
0.1,1000,16.645313262939453,0.011943433433771133,0.12834700102320656,0.20550596714019775,0.000004000295748031036,0.198802188038826,8.608850521341083e-8,0.00004330360070525785,1019.7162129779283,645.601574313497
0.11,1000,16.64531898498535,0.01468404196202755,0.12837602946650242,0.20550775527954102,0.0000039479879555916455,0.24442055821418762,8.496355263787336e-8,0.00003476121435141977,1019.7162129779283,525.2259685899922
0.12,1000,16.645320892333984,0.013235794380307198,0.12837103336508088,0.2055143117904663,0.000003895680163152256,0.22031404078006744,8.384052563314981e-8,0.00003805500909948023,1019.7162129779283,582.6729661293343
0.13,1000,16.645315170288086,0.013827286660671234,0.12835938795106186,0.2055000513792038,0.000003843372370712866,0.23015955090522766,8.270905027529807e-8,0.000035935528330810484,1019.7162129779283,557.6974186552511
0.14,1000,16.645315170288086,0.014651034027338028,0.12835925423545205,0.20550541579723358,0.000003791064578273476,0.2438710778951645,8.158551878523213e-8,0.00003345436425661319,1019.7162129779283,526.3406219134665
0.15,1000,16.64532470703125,0.010938316583633423,0.12839254942229766,0.20551393926143646,0.000003738756785834086,0.18207183480262756,8.046316679610754e-8,0.00004419308936576272,1019.7162129779283,705.1752335353026
0.16,1000,16.645334243774414,0.011121832765638828,0.12837554322792125,0.20551782846450806,0.0000036864489933946963,0.18512661755084991,7.93389318687332e-8,0.00004285657837499457,1019.7162129779283,693.4472562051973
0.17,1000,16.645339965820312,0.012000505812466145,0.1284039152491325,0.20551401376724243,0.0000036341412009553062,0.19975249469280243,7.821172687272337e-8,0.00003915431818768411,1019.7162129779283,642.8150868763859
