Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
17.8,1400,16.60004997253418,1.6804869174957275,0.3162555296156185,0.2459072768688202,4788.9940942404755,27.896167755126953,123.32305908203125,200,2.564447728641566,11.336881204062374
17.81,1400,16.600034713745117,1.6788707971572876,0.3168612613281111,0.24588793516159058,4789.048590043133,27.869314193725586,123.31476593017578,200,2.5695321507428712,11.369538962517991
17.82,1400,16.600032806396484,1.6785340309143066,0.3168889526153087,0.24578753113746643,4788.924735946183,27.863719940185547,123.26122283935547,200,2.570873105580004,11.372815754706407
17.83,1400,16.60002326965332,1.6795361042022705,0.3164116608240322,0.24577532708644867,4788.751631631859,27.880338668823242,123.25064849853516,200,2.5672209979867473,11.348917128441899
17.84,1400,16.599992752075195,1.6822121143341064,0.3161316846489945,0.24580983817577362,4788.647594190421,27.92470932006836,123.26527404785156,200,2.5646450731282204,11.320858883065037
17.85,1400,16.600004196166992,1.6790475845336914,0.31644671862573454,0.2458469122648239,4788.723655177018,27.872196197509766,123.28582763671875,200,2.566772936731677,11.35349081009603
17.86,1400,16.599994659423828,1.6772710084915161,0.3165703934088552,0.2458575814962387,4788.5636648259,27.842689514160156,123.28705596923828,200,2.5677505421915527,11.369964421276514
17.87,1400,16.59999656677246,1.6770620346069336,0.3163718621961634,0.24574929475784302,4788.2398956454035,27.839223861694336,123.22442626953125,200,2.567444363834972,11.364248838704418
17.88,1400,16.60002899169922,1.6740635633468628,0.3163666594433449,0.24569831788539886,4787.876201732479,27.78950309753418,123.18950653076172,200,2.5681298462722544,11.384394310920518
17.89,1400,16.600021362304688,1.6754227876663208,0.316262823194336,0.24578171968460083,4787.533198739279,27.812053680419922,123.22249603271484,200,2.566599714237135,11.371429974750072
17.9,1400,16.599985122680664,1.6784132719039917,0.3163182057687313,0.24585652351379395,4787.210012401592,27.861635208129883,123.25167846679688,200,2.566441306824363,11.353181592748317
17.91,1400,16.599990844726562,1.6786338090896606,0.31639532320770486,0.24582023918628693,4787.1394884216825,27.865304946899414,123.23167419433594,200,2.5674836807827464,11.354454170284972
17.92,1400,16.599958419799805,1.6796451807022095,0.3167058837894982,0.24577118456363678,4786.9057684552035,27.88204002380371,123.20106506347656,200,2.570642332190894,11.358777135170687
17.93,1400,16.599945068359375,1.6815210580825806,0.31660902506412913,0.2457359880208969,4786.623089692754,27.913156509399414,123.1761474609375,200,2.570376040592925,11.342644650744806
17.94,1400,16.59992027282715,1.680233359336853,0.31618631355358895,0.24579162895679474,4786.356730528961,27.891738891601562,123.19718170166016,200,2.5665060753228706,11.336199710300953
17.95,1400,16.59988021850586,1.680539846420288,0.3162599786986362,0.24588444828987122,4786.1061081210155,27.896760940551758,123.23725128173828,200,2.566269413888442,11.336799151301802
17.96,1400,16.599882125854492,1.6807241439819336,0.3164472778001029,0.24582639336585999,4786.098531164496,27.899822235107422,123.20796203613281,200,2.568399556735247,11.34226857559218
17.97,1400,16.59988021850586,1.6825772523880005,0.3162171410796351,0.24573037028312683,4785.931255278264,27.930580139160156,123.15552520751953,200,2.5676244240595616,11.321538857330893
17.98,1400,16.59980583190918,1.6880134344100952,0.31576418552934615,0.24579349160194397,4785.815852402047,28.020694732666016,123.18418884277344,200,2.563349893095018,11.268963550994098
17.99,1400,16.599760055541992,1.6911407709121704,0.31560919698159823,0.2458709329366684,4785.931255278264,28.07253074645996,123.2259750366211,200,2.5612229791762906,11.242634491571524
18,1400,16.59973907470703,1.6897951364517212,0.31574760479372826,0.24589094519615173,4786.408603538977,28.05015754699707,123.24829864501953,200,2.5618820603781107,11.256535596758505
18.01,1400,16.599740982055664,1.6888902187347412,0.31580690158870195,0.24582865834236145,4786.406563589146,28.035140991210938,123.21702575683594,200,2.56301351476406,11.264680092993103
18.02,1400,16.599693298339844,1.692645788192749,0.3159839167441769,0.24575045704841614,4786.386746933634,28.097400665283203,123.17731475830078,200,2.56527680340985,11.246019167945137
18.03,1400,16.59971809387207,1.6903153657913208,0.3160328323454426,0.24569424986839294,4786.3680959637395,28.058757781982422,123.14866638183594,200,2.5662709333840077,11.263251007413134
18.04,1400,16.59968376159668,1.6916240453720093,0.3157174823136248,0.24575139582157135,4786.397529525603,28.08042335510254,123.17806243896484,200,2.5630982266418734,11.243330420540824
18.05,1400,16.599651336669922,1.691141128540039,0.31577643874159167,0.2458704113960266,4786.611724257975,28.07235336303711,123.24323272705078,200,2.562221287763255,11.248663090230249
18.06,1400,16.599624633789062,1.6896638870239258,0.31602906399643854,0.2458716630935669,4786.591324759654,28.047786712646484,123.24333953857422,200,2.5642689979755966,11.2675223094496
18.07,1400,16.599634170532227,1.687168836593628,0.3161208172167053,0.24573937058448792,4786.721590127504,28.006385803222656,123.18037414550781,200,2.5663244956027147,11.287455052286438
18.08,1400,16.59962272644043,1.6857539415359497,0.3156826433192839,0.24574638903141022,4786.8122221843305,27.982879638671875,123.18622589111328,200,2.5626456069001042,11.281278302810012
18.09,1400,16.599580764770508,1.6853760480880737,0.31540835613564594,0.24584633111953735,4786.8122221843305,27.97653579711914,123.236328125,200,2.559378121622031,11.274031828455014
18.1,1400,16.599565505981445,1.6847141981124878,0.315926200224592,0.24592125415802002,4787.001063254504,27.96552276611328,123.27874755859375,200,2.562698029497137,11.296989127216287
18.11,1400,16.59954261779785,1.6849346160888672,0.31624519704576864,0.24591687321662903,4787.176498940064,27.969144821166992,123.28106689453125,200,2.56523729652513,11.306931186705649
18.12,1400,16.599512100219727,1.6836782693862915,0.3160966268472921,0.24586452543735504,4787.342317719274,27.948238372802734,123.25909423828125,200,2.5644893248326897,11.31007350353646
18.13,1400,16.599451065063477,1.686944603919983,0.3160772988636906,0.24590502679347992,4787.599351398121,28.00235366821289,123.28601837158203,200,2.563772502799355,11.287526468578049
18.14,1400,16.599422454833984,1.6867430210113525,0.31616241492732444,0.24599307775497437,4787.974410745825,27.998960494995117,123.3398208618164,200,2.563344194986645,11.291933765467684
18.15,1400,16.599403381347656,1.6842131614685059,0.31611984473954297,0.24605804681777954,4788.3258649597565,27.956933975219727,123.38145446777344,200,2.562134296642093,11.307386275627712
18.16,1400,16.59942626953125,1.682273268699646,0.31615478098160005,0.24595166742801666,4788.652839775704,27.92477035522461,123.33653259277344,200,2.563350652842801,11.321661176723968
18.17,1400,16.599435806274414,1.6802444458007812,0.31618424703961895,0.24586649239063263,4788.802921799066,27.891109466552734,123.29768371582031,200,2.564397205413991,11.336381290021109
18.18,1400,16.599445343017578,1.6777987480163574,0.31599660757114545,0.24577489495277405,4788.770282601752,27.850528717041016,123.25091552734375,200,2.5638479077668257,11.346161523232674
18.19,1400,16.599441528320312,1.676121711730957,0.31563355753451483,0.24585504829883575,4788.605629508161,27.82268524169922,123.286865234375,200,2.5601555335410655,11.344468045424193
18.2,1400,16.599449157714844,1.6750308275222778,0.3157622405750215,0.24588096141815186,4788.451467585134,27.804588317871094,123.29589080810547,200,2.5610119592295404,11.35647965787466
18.21,1400,16.599449157714844,1.6738272905349731,0.31593169472055926,0.24580977857112885,4788.308088254077,27.784610748291016,123.25650787353516,200,2.563204971205396,11.370743922501953
18.22,1400,16.59940528869629,1.6737433671951294,0.3158303626002434,0.2457129955291748,4788.172577300944,27.783143997192383,123.2044906616211,200,2.563464615010263,11.367697333891808
18.23,1400,16.5993709564209,1.6734068393707275,0.3155921543193282,0.24577344954013824,4788.0449347257345,27.77750015258789,123.23152160644531,200,2.560969413353688,11.36143093417698
